Wvl,Raw Counts (Ref.),Rad. (Ref.),Raw Counts (Target),Rad. (Target),-log Reflect.,Reflect. %
874.2,  1891,0.01438484,  1852,1.408816E-002, 0.00905, 97.938
875.3,  1874,0.01432486,  1820,1.391208E-002, 0.01270, 97.118
876.5,  1854,0.01419237,  1814,1.388617E-002, 0.00947, 97.843
877.6,  1863,0.01421096,  1819,1.387533E-002, 0.01038, 97.638
878.8,  1867,0.01412572,  1820,1.377012E-002, 0.01107, 97.483
879.9,  1872,0.01401754,  1829,1.369555E-002, 0.01009, 97.703
881.1,  1876,0.01390679,  1838,1.362509E-002, 0.00889, 97.974
882.2,  1896,0.0139375,  1857,1.365081E-002, 0.00903, 97.943
883.3,  1920,0.01401984,  1876,1.369855E-002, 0.01007, 97.708
884.5,  1933,0.01404131,  1892,1.374349E-002, 0.00931, 97.879
885.6,  1938,0.01401368,  1891,1.367382E-002, 0.01066, 97.575
886.7,  1919,0.01384559,  1882,1.357863E-002, 0.00846, 98.072
887.9,  1916,0.01381244,  1877,1.353129E-002, 0.00893, 97.965
889.0,  1928,0.0138951,  1885,1.358520E-002, 0.00980, 97.770
890.1,  1926,0.01390379,  1889,1.363669E-002, 0.00842, 98.079
891.3,  1912,0.01383332,  1872,1.354392E-002, 0.00918, 97.908
892.4,  1880,0.01363188,  1845,1.337810E-002, 0.00816, 98.138
893.5,  1839,0.01338976,  1798,1.309124E-002, 0.00979, 97.771
894.6,  1772,0.01296395,  1735,1.269326E-002, 0.00916, 97.912
895.8,  1688,0.01241693,  1645,1.210062E-002, 0.01121, 97.453
896.9,  1610,0.01192044,  1573,1.164649E-002, 0.01010, 97.702
898.0,  1534,0.0114375,  1498,1.116909E-002, 0.01031, 97.653
899.1,  1466,0.01101699,  1431,1.075397E-002, 0.01049, 97.613
900.2,  1428,0.01082526,  1397,1.059024E-002, 0.00953, 97.829
901.3,  1404,0.01075061,  1368,1.047486E-002, 0.01128, 97.436
902.4,  1430,0.01107607,  1395,1.080480E-002, 0.01076, 97.552
903.5,  1498,0.01174558,  1461,1.145519E-002, 0.01086, 97.530
904.6,  1540,0.01224472,  1510,1.200581E-002, 0.00854, 98.052
905.7,  1529,0.0123533,  1492,1.205389E-002, 0.01064, 97.580
906.8,  1433,0.01176277,  1401,1.149956E-002, 0.00981, 97.767
907.9,  1342,0.01121854,  1313,1.097551E-002, 0.00949, 97.839
909.0,  1268,0.01079015,  1253,1.066184E-002, 0.00517, 98.817
910.1,  1248,0.01082952,  1230,1.067257E-002, 0.00631, 98.558
911.2,  1245,0.01102612,  1223,1.083044E-002, 0.00774, 98.233
912.3,  1223,0.01104134,  1196,1.079666E-002, 0.00970, 97.792
913.4,  1190,0.01094061,  1166,1.071896E-002, 0.00885, 97.983
914.5,  1155,0.01081359,  1133,1.060655E-002, 0.00835, 98.095
915.5,  1118,0.01068704,  1101,1.052341E-002, 0.00665, 98.479
916.6,  1097,0.01070284,  1078,1.051626E-002, 0.00759, 98.268
917.7,  1079,0.01069388,  1064,1.054392E-002, 0.00608, 98.610
918.8,  1105,0.01111996,  1088,1.094746E-002, 0.00673, 98.462
919.9,  1117,0.01141533,  1098,1.121961E-002, 0.00745, 98.299
920.9,  1106,0.01149467,  1105,1.148261E-002, 0.00039, 99.910
922.0,  1092,0.011548,  1082,1.144050E-002, 0.00400, 99.084
923.1,  1056,0.01137106,  1044,1.124003E-002, 0.00496, 98.864
924.1,  1026,0.01126348,  1017,1.116280E-002, 0.00383, 99.123
925.2,  1002,0.01121811,   999,1.118257E-002, 0.00130, 99.701
926.3,   984,0.01124538,   972,1.110621E-002, 0.00533, 98.780
927.3,   940,0.01096401,   931,1.085698E-002, 0.00418, 99.043
928.4,   861,0.01025715,   859,1.023131E-002, 0.00101, 99.768
929.4,   777,0.0094502,   771,9.375308E-003, 0.00337, 99.228
930.5,   684,0.008455422,   668,8.255882E-003, 0.01028, 97.661
931.5,   582,0.007307719,   577,7.243350E-003, 0.00375, 99.141
932.6,   490,0.006290549,   484,6.212112E-003, 0.00535, 98.776
933.6,   421,0.005523779,   426,5.588075E-003,-0.00513,101.188
934.7,   397,0.005317052,   396,5.302378E-003, 0.00110, 99.748
935.7,   390,0.005340077,   378,5.174480E-003, 0.01357, 96.923
936.8,   387,0.005417421,   385,5.388043E-003, 0.00225, 99.483
937.8,   413,0.005888545,   414,5.901249E-003,-0.00105,100.242
938.8,   465,0.00676211,   463,6.731206E-003, 0.00187, 99.570
939.9,   491,0.007282965,   491,7.280941E-003, 0.00000,100.000
940.9,   502,0.007598145,   500,7.565716E-003, 0.00173, 99.602
941.9,   478,0.007390014,   468,7.233298E-003, 0.00918, 97.908
943.0,   437,0.006894312,   432,6.813386E-003, 0.00500, 98.856
944.0,   402,0.006467314,   407,6.545744E-003,-0.00537,101.244
945.0,   396,0.006505044,   394,6.470159E-003, 0.00220, 99.495
946.0,   387,0.006479534,   383,6.410504E-003, 0.00451, 98.966
947.0,   390,0.006645264,   389,6.626052E-003, 0.00112, 99.744
948.1,   387,0.006715108,   397,6.886313E-003,-0.01108,102.584
949.1,   385,0.00680616,   390,6.892189E-003,-0.00560,101.299
950.1,   383,0.006887131,   387,6.956625E-003,-0.00451,101.044
951.1,   379,0.006938904,   380,6.954730E-003,-0.00114,100.264
952.1,   365,0.006802395,   376,7.004849E-003,-0.01289,103.014
953.1,   375,0.007105124,   368,6.969909E-003, 0.00818, 98.133
954.1,   367,0.007065205,   367,7.062534E-003, 0.00000,100.000
955.1,   360,0.007040643,   362,7.077032E-003,-0.00241,100.556
956.1,   362,0.007200195,   362,7.197372E-003, 0.00000,100.000
957.1,   365,0.007387754,   366,7.405038E-003,-0.00119,100.274
958.1,   364,0.007491763,   358,7.365279E-003, 0.00722, 98.352
959.1,   357,0.007476211,   354,7.410322E-003, 0.00366, 99.160
960.1,   362,0.007720138,   359,7.652940E-003, 0.00361, 99.171
961.0,   362,0.00785802,   361,7.832969E-003, 0.00120, 99.724
962.0,   360,0.007965405,   367,8.116765E-003,-0.00836,101.944
963.0,   369,0.008341656,   367,8.292786E-003, 0.00236, 99.458
963.1,    37,0.008062901,    40,8.149600E-003, 0.00164, 99.623
964.0,   360,0.008303818,   364,8.392321E-003,-0.00480,101.111
965.0,   363,0.008571503,   367,8.662011E-003,-0.00476,101.102
965.9,   368,0.008921046,   367,8.892699E-003, 0.00118, 99.728
966.9,   372,0.009265342,   368,9.161420E-003, 0.00470, 98.925
967.1,    46,0.009353535,    49,9.269475E-003, 0.00375, 99.140
967.9,   378,0.009706308,   378,9.701691E-003, 0.00000,100.000
968.8,   382,0.01010032,   383,1.012187E-002,-0.00114,100.262
969.8,   376,0.01028487,   371,1.014314E-002, 0.00581, 98.670
970.7,   370,0.01052973,   371,1.055296E-002,-0.00117,100.270
971.1,    73,0.01044429,    75,1.050356E-002,-0.00269,100.622
971.7,   348,0.01031613,   352,1.042946E-002,-0.00496,101.149
972.6,   334,0.01035866,   333,1.032239E-002, 0.00130, 99.701
973.6,   309,0.0100727,   306,9.969761E-003, 0.00424, 99.029
974.5,   295,0.0100952,   292,9.987316E-003, 0.00444, 98.983
975.1,   111,0.009891447,   112,1.006187E-002,-0.00781,101.815
975.5,   270,0.009755612,   280,1.011157E-002,-0.01579,103.704
976.4,   268,0.0102298,   262,9.995415E-003, 0.00983, 97.761
977.4,   257,0.01035256,   250,1.006512E-002, 0.01199, 97.276
978.3,   235,0.009987315,   244,1.036411E-002,-0.01632,103.830
979.1,   156,0.01025392,   157,1.040991E-002,-0.00683,101.585
979.2,   230,0.01028724,   233,1.041563E-002,-0.00563,101.304
980.1,   226,0.01063683,   223,1.048973E-002, 0.00580, 98.673
981.1,   213,0.01052227,   217,1.071377E-002,-0.00808,101.878
982.0,   203,0.01049305,   214,1.105526E-002,-0.02292,105.419
982.9,   203,0.01095786,   204,1.100543E-002,-0.00213,100.493
983.1,   204,0.01091391,   200,1.101206E-002,-0.00417,100.965
983.8,   191,0.01076008,   196,1.103526E-002,-0.01122,102.618
984.8,   195,0.01141642,   188,1.100004E-002, 0.01588, 96.410
985.7,   185,0.01129426,   189,1.150965E-002,-0.00851,101.980
986.6,   184,0.01169806,   184,1.167006E-002, 0.00077, 99.822
987.1,   246,0.01161783,   242,1.164680E-002,-0.00139,100.322
987.5,   174,0.01155841,   176,1.163302E-002,-0.00311,100.720
988.4,   164,0.0114639,   168,1.164358E-002,-0.00716,101.663
989.3,   164,0.01188966,   163,1.181435E-002, 0.00257, 99.411
990.2,   154,0.01180011,   152,1.169280E-002, 0.00384, 99.119
991.1,   284,0.01182868,   285,1.193604E-002,-0.00413,100.956
991.1,   146,0.01182868,   148,1.193604E-002,-0.00413,100.956
992.0,   137,0.01182827,   145,1.220810E-002,-0.01413,103.307
992.9,   137,0.01219542,   135,1.213655E-002, 0.00192, 99.558
993.7,   130,0.01226124,   124,1.205171E-002, 0.00715, 98.366
994.6,   117,0.01209002,   119,1.220711E-002,-0.00428,100.990
995.1,   323,0.01203816,   325,1.209541E-002,-0.00214,100.494
995.5,   106,0.012007,   105,1.202223E-002,-0.00063,100.145
996.4,   103,0.01217624,   100,1.213994E-002, 0.00108, 99.752
997.2,    92,0.0120934,    91,1.212315E-002,-0.00116,100.268
998.1,    89,0.01217116,    87,1.219107E-002,-0.00089,100.206
999.0,    81,0.01209457,    76,1.209988E-002,-0.00042,100.096
999.1,   369,0.01208188,   371,1.210770E-002,-0.00109,100.251
999.8,    69,0.01200941,    75,1.208731E-002,-0.00277,100.640
1000.7,    58,0.01198825,    63,1.205018E-002,-0.00224,100.517
1001.6,    56,0.01198025,    59,1.204043E-002,-0.00218,100.502
1002.4,    53,0.01197314,    53,1.203176E-002,-0.00212,100.490
1003.1,   418,0.01196692,   420,1.202418E-002,-0.00207,100.478
1003.3,    43,0.01196536,    43,1.201847E-002,-0.00192,100.444
1004.1,    42,0.0119591,    44,1.199562E-002,-0.00132,100.305
1005.0,    37,0.01195205,    38,1.196992E-002,-0.00065,100.149
1005.8,    23,0.01194579,    34,1.194708E-002,-0.00004,100.010
1006.6,    25,0.01193953,    26,1.192423E-002, 0.00056, 99.872
1007.1,   465,0.01193562,   464,1.190995E-002, 0.00093, 99.785
1007.5,    21,0.01191913,    24,1.189367E-002, 0.00093, 99.786
1011.1,   498,0.01177073,   497,1.174709E-002, 0.00087, 99.799
1015.1,   521,0.01162612,   519,1.158149E-002, 0.00167, 99.616
1019.1,   538,0.01154548,   536,1.150256E-002, 0.00162, 99.628
1023.1,   546,0.01139011,   548,1.143183E-002,-0.00159,100.366
1027.0,   556,0.01130737,   559,1.136838E-002,-0.00234,100.540
1031.0,   564,0.01118581,   569,1.128498E-002,-0.00383,100.887
1035.0,   576,0.01113869,   579,1.119670E-002,-0.00226,100.521
1039.0,   590,0.01110498,   589,1.108616E-002, 0.00074, 99.831
1043.0,   596,0.0109813,   593,1.092603E-002, 0.00219, 99.497
1046.9,   599,0.01085987,   597,1.082361E-002, 0.00145, 99.666
1050.9,   605,0.01079441,   604,1.077657E-002, 0.00072, 99.835
1054.9,   609,0.01069465,   607,1.065953E-002, 0.00143, 99.672
1058.8,   611,0.01051409,   609,1.047967E-002, 0.00142, 99.673
1062.8,   617,0.0103909,   613,1.032353E-002, 0.00282, 99.352
1066.8,   624,0.01028227,   619,1.019988E-002, 0.00349, 99.199
1070.7,   631,0.01017803,   624,1.006512E-002, 0.00484, 98.891
1074.7,   629,0.01000173,   626,9.954026E-003, 0.00208, 99.523
1078.7,   624,0.009842976,   622,9.811428E-003, 0.00139, 99.679
1082.6,   621,0.009720513,   619,9.689207E-003, 0.00140, 99.678
1086.6,   615,0.00955341,   612,9.506808E-003, 0.00212, 99.512
1090.5,   599,0.009301272,   593,9.208104E-003, 0.00437, 98.998
1094.5,   582,0.00898899,   579,8.942655E-003, 0.00224, 99.485
1098.4,   573,0.00868668,   569,8.626040E-003, 0.00304, 99.302
1102.4,   560,0.00834624,   554,8.256816E-003, 0.00468, 98.929
1106.3,   531,0.00778977,   525,7.701750E-003, 0.00494, 98.870
1110.2,   476,0.0068544,   471,6.782400E-003, 0.00459, 98.950
1114.2,   407,0.00575498,   396,5.599440E-003, 0.01190, 97.297
1118.1,   337,0.004696095,   327,4.556745E-003, 0.01308, 97.033
1122.1,   294,0.004049262,   287,3.952851E-003, 0.01047, 97.619
1126.0,   282,0.003850992,   271,3.700776E-003, 0.01728, 96.099
1129.9,   285,0.003868305,   270,3.664710E-003, 0.02348, 94.737
1133.9,   306,0.004112028,   290,3.897020E-003, 0.02332, 94.771
1137.8,   324,0.004316652,   308,4.103484E-003, 0.02199, 95.062
1141.7,   325,0.004299425,   311,4.114219E-003, 0.01912, 95.692
1145.6,   326,0.004267014,   318,4.162302E-003, 0.01079, 97.546
1149.6,   341,0.004415609,   336,4.350864E-003, 0.00642, 98.534
1153.5,   375,0.004803375,   371,4.752139E-003, 0.00466, 98.933
1157.4,   422,0.005333236,   417,5.270046E-003, 0.00518, 98.815
1161.3,   469,0.005854058,   464,5.791648E-003, 0.00465, 98.934
1165.2,   503,0.00622714,   499,6.177620E-003, 0.00347, 99.205
1169.2,   528,0.006474336,   519,6.363978E-003, 0.00747, 98.295
1173.1,   541,0.006577478,   531,6.455898E-003, 0.00810, 98.152
1177.0,   538,0.006500116,   534,6.451788E-003, 0.00324, 99.257
1180.9,   538,0.00646138,   533,6.401330E-003, 0.00406, 99.071
1184.8,   541,0.006467114,   535,6.395390E-003, 0.00484, 98.891
1188.7,   551,0.006539268,   544,6.456192E-003, 0.00555, 98.730
1192.6,   559,0.00656825,   556,6.533000E-003, 0.00234, 99.463
1196.5,   557,0.006480138,   562,6.538308E-003,-0.00388,100.898
1200.4,   559,0.00644527,   568,6.549040E-003,-0.00694,101.610
1204.3,   569,0.006488307,   578,6.590934E-003,-0.00682,101.582
1208.2,   582,0.006560304,   591,6.661752E-003,-0.00666,101.546
1212.1,   593,0.006610764,   608,6.777984E-003,-0.01085,102.530
1216.0,   611,0.006725888,   624,6.868992E-003,-0.00914,102.128
1219.8,   620,0.00676854,   635,6.932295E-003,-0.01038,102.419
1223.7,   624,0.006767904,   645,6.995670E-003,-0.01438,103.365
1227.6,   633,0.006812979,   655,7.049765E-003,-0.01484,103.476
1231.5,   641,0.006856136,   662,7.080752E-003,-0.01400,103.276
1235.4,   652,0.006924892,   668,7.094828E-003,-0.01053,102.454
1239.2,   657,0.00692478,   671,7.072340E-003,-0.00916,102.131
1243.1,   654,0.006851304,   673,7.050348E-003,-0.01244,102.905
1247.0,   652,0.006776888,   673,6.995162E-003,-0.01377,103.221
1250.9,   652,0.00670582,   671,6.901235E-003,-0.01247,102.914
1254.7,   639,0.006504381,   659,6.707961E-003,-0.01338,103.130
1258.6,   618,0.006218934,   637,6.410131E-003,-0.01315,103.074
1262.5,   599,0.005928902,   615,6.087270E-003,-0.01145,102.671
1266.3,   592,0.005758976,   607,5.904896E-003,-0.01087,102.534
1270.2,   610,0.00585112,   625,5.995000E-003,-0.01055,102.459
1274.0,   635,0.00599821,   652,6.158792E-003,-0.01147,102.677
1277.9,   657,0.006094332,   678,6.289128E-003,-0.01366,103.196
1281.8,   678,0.00617997,   697,6.353155E-003,-0.01200,102.802
1285.6,   697,0.00624512,   715,6.406400E-003,-0.01107,102.582
1289.5,   709,0.006242036,   722,6.356488E-003,-0.00789,101.834
1293.3,   710,0.00614363,   724,6.264772E-003,-0.00848,101.972
1297.1,   702,0.005978934,   723,6.157791E-003,-0.01280,102.991
1301.0,   689,0.005795868,   710,5.972520E-003,-0.01304,103.048
1304.8,   672,0.005598432,   691,5.756721E-003,-0.01211,102.827
1308.7,   654,0.005400078,   667,5.507419E-003,-0.00855,101.988
1312.5,   632,0.0051824,   643,5.272600E-003,-0.00749,101.741
1316.3,   609,0.004972485,   621,5.070465E-003,-0.00847,101.970
1320.2,   587,0.00476644,   604,4.904480E-003,-0.01240,102.896
1324.0,   553,0.004461604,   572,4.614896E-003,-0.01467,103.436
1327.8,   510,0.00409734,   524,4.209816E-003,-0.01176,102.745
1331.6,   474,0.003804798,   485,3.893095E-003,-0.00996,102.321
1335.5,   447,0.003578235,   457,3.658285E-003,-0.00961,102.237
1339.3,   405,0.003227445,   412,3.283228E-003,-0.00744,101.728
1343.1,   327,0.002609133,   331,2.641049E-003,-0.00528,101.223
1346.9,   226,0.001822464,   227,1.830528E-003,-0.00192,100.442
1350.7,   135,0.001109025,   136,1.117240E-003,-0.00321,100.741
1354.5,    76,6.37108E-4,    78,6.538740E-004,-0.01128,102.632
1358.3,    45,3.8475E-4,    48,4.104000E-004,-0.02803,106.667
1362.2,    33,2.87265E-4,    33,2.872650E-004, 0.00000,100.000
1366.0,    28,2.44888E-4,    29,2.536340E-004,-0.01524,103.571
1369.8,    28,2.43264E-4,    29,2.519520E-004,-0.01524,103.571
1373.6,    31,2.67065E-4,    30,2.584500E-004, 0.01424, 96.774
1377.4,    30,2.5863E-4,    31,2.672510E-004,-0.01424,103.333
1381.2,    29,2.53286E-4,    29,2.532860E-004, 0.00000,100.000
1385.0,    34,2.97228E-4,    34,2.972280E-004, 0.00000,100.000
1388.8,    36,3.12624E-4,    38,3.299920E-004,-0.02348,105.556
1392.5,    34,2.94746E-4,    39,3.380910E-004,-0.05959,114.706
1396.3,    40,3.462E-4,    42,3.635100E-004,-0.02119,105.000
1400.1,    45,3.88665E-4,    44,3.800280E-004, 0.00976, 97.778
1403.9,    47,4.04341E-4,    47,4.043410E-004, 0.00000,100.000
1407.7,    56,4.79304E-4,    56,4.793040E-004, 0.00000,100.000
1411.5,    63,5.36697E-4,    65,5.537350E-004,-0.01357,103.175
1415.2,    73,6.18894E-4,    75,6.358500E-004,-0.01174,102.740
1419.0,    87,7.36542E-4,    88,7.450080E-004,-0.00496,101.149
1422.8,   101,8.54965E-4,   103,8.718950E-004,-0.00852,101.980
1426.5,   110,9.2884E-4,   114,9.626160E-004,-0.01551,103.636
1430.3,   115,9.6991E-4,   116,9.783440E-004,-0.00376,100.870
1434.1,   118,9.9651E-4,   120,1.013400E-003,-0.00730,101.695
1437.8,   124,0.001050776,   129,1.093146E-003,-0.01717,104.032
1441.6,   138,0.001170378,   142,1.204302E-003,-0.01241,102.899
1445.3,   150,0.00126975,   156,1.320540E-003,-0.01703,104.000
1449.1,   172,0.001454948,   177,1.497243E-003,-0.01244,102.907
1452.9,   205,0.001728765,   209,1.762497E-003,-0.00839,101.951
1456.6,   227,0.0019068,   235,1.974000E-003,-0.01504,103.524
1460.3,   226,0.001897044,   238,1.997772E-003,-0.02247,105.310
1464.1,   210,0.00176148,   221,1.853748E-003,-0.02217,105.238
1467.8,   198,0.00165825,   207,1.733625E-003,-0.01931,104.545
1471.6,   198,0.001657062,   207,1.732383E-003,-0.01931,104.545
1475.3,   209,0.001748076,   219,1.831716E-003,-0.02030,104.785
1479.1,   223,0.001858036,   238,1.983016E-003,-0.02827,106.726
1482.8,   244,0.00202886,   256,2.128640E-003,-0.02085,104.918
1486.5,   271,0.00225472,   282,2.346240E-003,-0.01728,104.059
1490.2,   299,0.002491268,   317,2.641244E-003,-0.02539,106.020
1494.0,   327,0.002728488,   348,2.903712E-003,-0.02703,106.422
1497.7,   342,0.002860146,   368,3.077584E-003,-0.03182,107.602
1501.4,   352,0.002950464,   378,3.168396E-003,-0.03095,107.386
1505.1,   368,0.003090096,   390,3.274830E-003,-0.02522,105.978
1508.9,   380,0.00320492,   406,3.424204E-003,-0.02874,106.842
1512.6,   388,0.003280928,   418,3.534608E-003,-0.03234,107.732
1516.3,   396,0.00335214,   428,3.623020E-003,-0.03375,108.081
1520.0,   401,0.003407698,   432,3.671136E-003,-0.03234,107.731
1523.7,   401,0.003414114,   435,3.703590E-003,-0.03534,108.479
1527.4,   402,0.003439914,   435,3.722295E-003,-0.03426,108.209
1531.1,   406,0.003496878,   435,3.746655E-003,-0.02996,107.143
1534.8,   404,0.003487732,   436,3.763988E-003,-0.03311,107.921
1538.5,   403,0.003499249,   434,3.768422E-003,-0.03218,107.692
1542.2,   405,0.003527955,   434,3.780574E-003,-0.03003,107.160
1545.9,   407,0.00353276,   435,3.775800E-003,-0.02889,106.880
1549.6,   406,0.003498502,   439,3.782863E-003,-0.03394,108.128
1553.3,   409,0.003490815,   441,3.763935E-003,-0.03272,107.824
1557.0,   413,0.003497284,   437,3.700516E-003,-0.02453,105.811
1560.6,   410,0.00345876,   436,3.678096E-003,-0.02670,106.341
1564.3,   394,0.003377762,   414,3.549222E-003,-0.02150,105.076
1568.0,   378,0.003233412,   395,3.378830E-003,-0.01911,104.497
1571.7,   371,0.003097108,   393,3.280764E-003,-0.02502,105.930
1575.3,   368,0.003042624,   393,3.249324E-003,-0.02854,106.793
1579.0,   370,0.00304177,   398,3.271958E-003,-0.03168,107.568
1582.7,   375,0.003082125,   399,3.279381E-003,-0.02694,106.400
1586.3,   381,0.003128772,   401,3.293012E-003,-0.02222,105.249
1590.0,   382,0.003131636,   403,3.303794E-003,-0.02324,105.497
1593.7,   378,0.003100734,   397,3.256591E-003,-0.02130,105.026
1597.3,   371,0.003055185,   384,3.162240E-003,-0.01496,103.504
1601.0,   362,0.002988672,   374,3.087744E-003,-0.01416,103.315
1604.6,   356,0.002942696,   370,3.058420E-003,-0.01675,103.933
1608.3,   353,0.002927429,   370,3.068410E-003,-0.02043,104.816
1611.9,   357,0.002971311,   369,3.071187E-003,-0.01436,103.361
1615.6,   362,0.00302089,   370,3.087650E-003,-0.00949,102.210
1619.2,   361,0.003024819,   369,3.091851E-003,-0.00952,102.216
1622.9,   359,0.003018113,   369,3.102183E-003,-0.01193,102.786
1626.5,   358,0.003014002,   365,3.072935E-003,-0.00841,101.955
1630.1,   351,0.00296595,   359,3.033550E-003,-0.00979,102.279
1633.8,   343,0.002911384,   350,2.970800E-003,-0.00877,102.041
1637.4,   337,0.002871914,   335,2.854870E-003, 0.00259, 99.407
1641.0,   330,0.00282645,   328,2.809320E-003, 0.00264, 99.394
1644.7,   303,0.00266943,   308,2.713480E-003,-0.00711,101.650
1648.3,   288,0.002609568,   293,2.654873E-003,-0.00748,101.736
1651.9,   303,0.002688822,   301,2.671074E-003, 0.00288, 99.340
1655.5,   307,0.002665067,   302,2.621662E-003, 0.00713, 98.371
1659.1,   305,0.002653195,   298,2.592302E-003, 0.01008, 97.705
1662.7,   301,0.002624118,   297,2.589246E-003, 0.00581, 98.671
1666.3,   296,0.002587632,   292,2.552664E-003, 0.00591, 98.649
1670.0,   295,0.002589805,   291,2.554689E-003, 0.00593, 98.644
1673.6,   295,0.00260013,   288,2.538432E-003, 0.01043, 97.627
1677.2,   288,0.002547648,   283,2.503418E-003, 0.00761, 98.264
1680.8,   280,0.00249004,   283,2.516719E-003,-0.00463,101.071
1684.4,   278,0.002484764,   278,2.484764E-003, 0.00000,100.000
1688.0,   275,0.0024706,   273,2.452632E-003, 0.00317, 99.273
1691.5,   271,0.002450111,   271,2.450111E-003, 0.00000,100.000
1695.1,   264,0.002403984,   265,2.413090E-003,-0.00164,100.379
1698.7,   261,0.00239076,   258,2.363280E-003, 0.00502, 98.851
1702.3,   260,0.00239174,   256,2.354944E-003, 0.00673, 98.462
1705.9,   255,0.00235671,   250,2.310500E-003, 0.00860, 98.039
1709.5,   249,0.002314704,   246,2.286816E-003, 0.00526, 98.795
1713.0,   244,0.002284816,   243,2.275452E-003, 0.00178, 99.590
1716.6,   238,0.002248386,   240,2.267280E-003,-0.00363,100.840
1720.2,   231,0.002197272,   234,2.225808E-003,-0.00560,101.299
1723.8,   225,0.00215505,   227,2.174206E-003,-0.00384,100.889
1727.3,   219,0.002110065,   222,2.138970E-003,-0.00591,101.370
1730.9,   214,0.00206724,   216,2.086560E-003,-0.00404,100.935
1734.4,   209,0.002028345,   206,1.999230E-003, 0.00628, 98.565
1738.0,   206,0.002004792,   205,1.995060E-003, 0.00211, 99.515
1741.5,   207,0.002019285,   205,1.999775E-003, 0.00422, 99.034
1745.1,   203,0.001986761,   200,1.957400E-003, 0.00647, 98.522
1748.6,   197,0.00193651,   198,1.946340E-003,-0.00220,100.508
1752.2,   200,0.0019792,   200,1.979200E-003, 0.00000,100.000
1755.7,   199,0.001978657,   195,1.938885E-003, 0.00882, 97.990
1759.3,   190,0.00189867,   189,1.888677E-003, 0.00229, 99.474
1762.8,   181,0.001825928,   182,1.836016E-003,-0.00239,100.552
1766.3,   172,0.00175182,   172,1.751820E-003, 0.00000,100.000
1769.9,   163,0.001674988,   166,1.705816E-003,-0.00792,101.840
1773.4,   157,0.001629189,   156,1.618812E-003, 0.00278, 99.363
1776.9,   145,0.00152308,   141,1.481064E-003, 0.01215, 97.241
1780.5,   135,0.00143802,   134,1.427368E-003, 0.00323, 99.259
1784.0,   126,0.001351854,   128,1.373312E-003,-0.00684,101.587
1787.5,   116,0.001250712,   118,1.272276E-003,-0.00742,101.724
1791.0,   108,0.001168884,   107,1.158061E-003, 0.00404, 99.074
1794.5,    94,0.00101567,    93,1.004865E-003, 0.00464, 98.936
1798.0,    74,7.9291E-4,    77,8.250550E-004,-0.01726,104.054
1801.5,    58,6.1683E-4,    61,6.487350E-004,-0.02190,105.172
1805.0,    48,5.08224E-4,    52,5.505760E-004,-0.03476,108.333
1808.5,    44,4.62748E-4,    43,4.522310E-004, 0.00998, 97.727
1812.0,    40,4.1912E-4,    37,3.876860E-004, 0.03386, 92.500
1815.5,    34,3.56762E-4,    30,3.147900E-004, 0.05436, 88.235
1819.0,    26,2.74274E-4,    27,2.848230E-004,-0.01639,103.846
1822.5,    20,2.1202E-4,    23,2.438230E-004,-0.06070,115.000
1826.0,    16,1.70496E-4,    17,1.811520E-004,-0.02633,106.250
1829.5,    11,1.18371E-4,    13,1.398930E-004,-0.07255,118.182
1833.0,     8,8.7656E-5,     7,7.669900E-005, 0.05799, 87.500
1836.5,     8,9.0024E-5,     8,9.002400E-005, 0.00000,100.000
1839.9,     8,9.18E-5,    11,1.262250E-004,-0.13830,137.500
1843.4,    10,1.1711E-4,     8,9.368800E-005, 0.09691, 80.000
1846.9,     8,9.7672E-5,     8,9.767200E-005, 0.00000,100.000
1850.4,     5,6.544E-5,     9,1.177920E-004,-0.25527,180.000
1853.8,     8,1.18336E-4,     8,1.183360E-004, 0.00000,100.000
1857.3,     8,1.41032E-4,     6,1.057740E-004, 0.12494, 75.000
1860.8,     7,1.49961E-4,     8,1.713840E-004,-0.05799,114.286
1864.2,     6,1.52076E-4,     8,2.027680E-004,-0.12494,133.333
1867.7,     3,8.4984E-5,     6,1.699680E-004,-0.30103,200.000
1868.7,    -4,4.901829E-5,     0,2.191927E-004,-0.34165,219.608
1871.1,     3,8.964E-5,     8,2.390400E-004,-0.42597,266.667
1871.5,    -7,9.641029E-5,     0,2.423479E-004,-0.40953,256.762
1874.3,    -3,1.438023E-4,    -2,2.655031E-004,-0.27284,187.429
1874.6,     5,1.4888E-4,     9,2.679840E-004,-0.25527,180.000
1877.1,     0,1.677079E-4,     0,2.206186E-004,-0.12526,133.431
1878.0,     6,1.74486E-4,     7,2.035670E-004,-0.06695,116.667
1880.0,    -5,1.57054E-4,     7,1.530624E-004, 0.01902, 95.714
1881.5,     5,1.13388E-4,     4,1.282362E-004,-0.27663,189.071
1882.8,     0,1.203374E-4,     9,1.371583E-004,-0.47622,299.375
1884.9,     7,1.556662E-4,     3,1.145377E-004,-0.21147,162.732
1885.6,     6,1.74288E-4,     5,1.094871E-004, 0.17604, 66.674
1888.3,     9,2.448038E-4,     5,8.212779E-005, 0.47182, 33.743
1888.4,    11,2.472108E-4,     3,7.968512E-005, 0.49691, 31.849
1891.2,     9,1.83195E-4,     8,1.628400E-004, 0.05115, 88.889
1891.8,     6,1.517825E-4,     4,1.710854E-004,-0.27346,187.698
