Data:,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7
Wvl,Raw Counts (Ref.),Rad. (Ref.),Raw Counts (Target),Rad. (Target),-log Reflect.,Reflect. %
 346.2,  4057,1.442264E-002,  2324,4.130910E-003, 0.54300, 28.642
 347.8,  4480,1.512896E-002,  2556,4.315806E-003, 0.54475, 28.527
 349.4,  5023,1.664120E-002,  2862,4.740903E-003, 0.54532, 28.489
 351.0,  5347,1.781086E-002,  3040,5.063120E-003, 0.54627, 28.427
 352.6,  5323,1.871567E-002,  3011,5.293338E-003, 0.54848, 28.283
 354.1,  5082,1.962668E-002,  2873,5.547763E-003, 0.54873, 28.266
 355.7,  4454,1.859990E-002,  2504,5.228352E-003, 0.55115, 28.110
 357.3,  3676,1.671845E-002,  2063,4.691262E-003, 0.55191, 28.060
 358.9,  3337,1.588412E-002,  1869,4.448220E-003, 0.55278, 28.004
 360.5,  3352,1.599574E-002,  1869,4.459434E-003, 0.55472, 27.879
 362.0,  3558,1.612841E-002,  1970,4.465005E-003, 0.55777, 27.684
 363.6,  3908,1.713658E-002,  2169,4.755533E-003, 0.55672, 27.751
 365.2,  4254,1.841982E-002,  2353,5.094245E-003, 0.55821, 27.656
 366.8,  4382,1.960507E-002,  2426,5.426962E-003, 0.55781, 27.681
 368.3,  4228,2.003226E-002,  2334,5.529246E-003, 0.55906, 27.602
 369.9,  3925,1.996648E-002,  2155,5.481243E-003, 0.56142, 27.452
 371.5,  3601,1.956063E-002,  1982,5.383112E-003, 0.56035, 27.520
 373.0,  3358,1.865033E-002,  1846,5.126342E-003, 0.56088, 27.487
 374.6,  3478,1.873946E-002,  1905,5.132070E-003, 0.56246, 27.386
 376.2,  4172,2.061802E-002,  2290,5.658590E-003, 0.56154, 27.445
 377.7,  5108,2.276636E-002,  2795,6.228658E-003, 0.56290, 27.359
 379.3,  5510,2.386932E-002,  2996,6.489336E-003, 0.56564, 27.187
 380.8,  5206,2.277104E-002,  2834,6.197958E-003, 0.56513, 27.219
 382.4,  4697,2.060104E-002,  2553,5.598729E-003, 0.56580, 27.177
 384.0,  4586,1.889432E-002,  2491,5.131460E-003, 0.56609, 27.159
 385.5,  5174,1.972329E-002,  2813,5.361578E-003, 0.56569, 27.184
 387.1,  5568,2.114170E-002,  3027,5.746760E-003, 0.56572, 27.182
 388.6,  5606,2.244642E-002,  3046,6.098092E-003, 0.56595, 27.167
 390.2,  5702,2.454141E-002,  3090,6.649680E-003, 0.56710, 27.096
 391.7,  5539,2.500859E-002,  3000,6.772500E-003, 0.56734, 27.081
 393.3,  5051,2.264363E-002,  2724,6.105846E-003, 0.56920, 26.965
 394.9,  5248,2.195763E-002,  2830,5.920360E-003, 0.56924, 26.963
 396.4,  5851,2.225135E-002,  3150,5.989725E-003, 0.56995, 26.918
 397.9,  6928,2.349285E-002,  3730,6.324215E-003, 0.56993, 26.920
 399.5,  9107,2.789474E-002,  4892,7.492098E-003, 0.57092, 26.858
 401.0, 11403,3.172315E-002,  6113,8.503183E-003, 0.57179, 26.804
 402.6, 13138,3.430332E-002,  7032,9.180276E-003, 0.57248, 26.762
 404.1, 14203,3.607562E-002,  7593,9.643110E-003, 0.57300, 26.730
 405.7, 14506,3.722240E-002,  7749,9.941967E-003, 0.57333, 26.710
 407.2, 14197,3.786340E-002,  7576,1.010260E-002, 0.57379, 26.682
 408.8, 13634,3.822974E-002,  7264,1.018413E-002, 0.57448, 26.639
 410.3, 12837,3.802319E-002,  6833,1.011967E-002, 0.57488, 26.614
 411.8, 12119,3.767797E-002,  6433,1.000010E-002, 0.57608, 26.541
 413.4, 11849,3.792865E-002,  6284,1.005754E-002, 0.57648, 26.517
 414.9, 11668,3.745428E-002,  6178,9.915690E-003, 0.57718, 26.474
 416.4, 11938,3.672129E-002,  6316,9.714008E-003, 0.57752, 26.453
 418.0, 12827,3.590277E-002,  6776,9.483012E-003, 0.57818, 26.413
 419.5, 14008,3.552429E-002,  7394,9.375592E-003, 0.57853, 26.392
 421.1, 15389,3.574865E-002,  8109,9.418604E-003, 0.57927, 26.347
 422.6, 16632,3.555922E-002,  8763,9.367647E-003, 0.57932, 26.344
 424.1, 17539,3.549894E-002,  9224,9.334688E-003, 0.58012, 26.296
 425.6, 17944,3.587006E-002,  9435,9.430283E-003, 0.58021, 26.290
 427.2, 17591,3.579769E-002,  9234,9.395595E-003, 0.58093, 26.246
 428.7, 16593,3.492827E-002,  8711,9.168328E-003, 0.58089, 26.249
 430.2, 15073,3.310031E-002,  7904,8.678592E-003, 0.58138, 26.219
 431.8, 14258,3.279340E-002,  7471,8.591650E-003, 0.58171, 26.199
 433.3, 14369,3.415511E-002,  7516,8.932766E-003, 0.58247, 26.154
 434.8, 14375,3.470125E-002,  7519,9.075433E-003, 0.58248, 26.153
 436.4, 14573,3.533953E-002,  7614,9.231975E-003, 0.58297, 26.124
 437.9, 14669,3.513226E-002,  7660,9.172850E-003, 0.58320, 26.109
 439.4, 14765,3.437292E-002,  7706,8.969784E-003, 0.58343, 26.095
 440.9, 15571,3.483233E-002,  8115,9.076628E-003, 0.58406, 26.058
 442.4, 16668,3.568619E-002,  8683,9.295152E-003, 0.58424, 26.047
 444.0, 17780,3.621786E-002,  9256,9.427236E-003, 0.58454, 26.029
 445.5, 18878,3.598147E-002,  9816,9.354648E-003, 0.58505, 25.999
 447.0, 20386,3.642978E-002, 10580,9.453230E-003, 0.58588, 25.949
 448.5, 21891,3.769630E-002, 11366,9.786126E-003, 0.58569, 25.960
 450.0, 22931,3.914322E-002, 11894,1.015153E-002, 0.58613, 25.934
 451.5, 23156,3.982832E-002, 12007,1.032602E-002, 0.58626, 25.926
 453.1, 22556,3.958578E-002, 11685,1.025359E-002, 0.58666, 25.902
 454.6, 21693,3.902571E-002, 11239,1.010948E-002, 0.58662, 25.905
 456.1, 21213,3.926526E-002, 10978,1.016014E-002, 0.58711, 25.876
 457.6, 20766,3.933080E-002, 10737,1.016794E-002, 0.58750, 25.852
 459.1, 20229,3.890037E-002, 10453,1.005056E-002, 0.58776, 25.837
 460.6, 19861,3.866937E-002, 10259,9.987137E-003, 0.58793, 25.827
 462.1, 19371,3.930376E-002,  9999,1.014399E-002, 0.58823, 25.809
 463.6, 17672,3.954994E-002,  9113,1.019745E-002, 0.58865, 25.784
 465.1, 15623,3.754207E-002,  8052,9.674478E-003, 0.58889, 25.770
 466.6, 15543,3.458318E-002,  8002,8.902225E-003, 0.58937, 25.741
 468.2, 17896,3.430663E-002,  9207,8.824910E-003, 0.58967, 25.724
 469.7, 20668,3.484625E-002, 10625,8.956875E-003, 0.59000, 25.704
 471.2, 22668,3.531674E-002, 11644,9.070676E-003, 0.59034, 25.684
 472.7, 23780,3.564622E-002, 12206,9.148397E-003, 0.59067, 25.664
 474.2, 24440,3.582904E-002, 12531,9.185223E-003, 0.59115, 25.636
 475.7, 24686,3.574533E-002, 12646,9.155704E-003, 0.59153, 25.614
 477.2, 24742,3.590064E-002, 12664,9.187732E-003, 0.59189, 25.592
 478.7, 24521,3.624204E-002, 12544,9.270016E-003, 0.59213, 25.578
 480.2, 23925,3.650955E-002, 12230,9.331490E-003, 0.59246, 25.559
 481.7, 23058,3.654693E-002, 11778,9.334065E-003, 0.59278, 25.540
 483.2, 22032,3.622061E-002, 11249,9.246678E-003, 0.59297, 25.529
 484.7, 20731,3.513905E-002, 10580,8.966550E-003, 0.59316, 25.517
 486.2, 19273,3.338084E-002,  9832,8.514512E-003, 0.59334, 25.507
 487.7, 18444,3.227700E-002,  9400,8.225000E-003, 0.59376, 25.483
 489.2, 18641,3.260311E-002,  9504,8.311248E-003, 0.59359, 25.492
 490.6, 18939,3.263190E-002,  9641,8.305722E-003, 0.59426, 25.453
 492.1, 19189,3.225671E-002,  9763,8.205802E-003, 0.59450, 25.439
 493.6, 19617,3.181877E-002,  9980,8.093780E-003, 0.59453, 25.437
 495.1, 20464,3.178059E-002, 10399,8.074824E-003, 0.59503, 25.408
 496.6, 21402,3.173917E-002, 10862,8.054173E-003, 0.59557, 25.376
 498.1, 22157,3.144078E-002, 11246,7.979037E-003, 0.59554, 25.378
 499.6, 22708,3.115538E-002, 11507,7.893802E-003, 0.59625, 25.337
 501.1, 22917,3.084628E-002, 11606,7.810838E-003, 0.59651, 25.322
 502.6, 22892,3.074396E-002, 11586,7.779999E-003, 0.59678, 25.306
 504.1, 22820,3.096674E-002, 11543,7.831926E-003, 0.59703, 25.291
 505.5, 22749,3.130262E-002, 11500,7.912000E-003, 0.59729, 25.276
 507.0, 22578,3.145115E-002, 11409,7.946369E-003, 0.59747, 25.266
 508.5, 22294,3.143454E-002, 11263,7.940415E-003, 0.59756, 25.260
 510.0, 21888,3.145306E-002, 11051,7.940144E-003, 0.59783, 25.244
 511.5, 21318,3.146537E-002, 10762,7.942356E-003, 0.59788, 25.242
 513.0, 20462,3.112270E-002, 10320,7.848360E-003, 0.59830, 25.217
 514.4, 19518,3.048712E-002,  9835,7.681135E-003, 0.59869, 25.195
 515.9, 18495,2.957351E-002,  9315,7.447343E-003, 0.59890, 25.182
 517.4, 17520,2.848752E-002,  8820,7.170660E-003, 0.59910, 25.171
 518.9, 16962,2.786857E-002,  8542,7.017253E-003, 0.59895, 25.180
 520.4, 17064,2.820679E-002,  8579,7.090544E-003, 0.59967, 25.138
 521.8, 17204,2.847262E-002,  8652,7.159530E-003, 0.59954, 25.145
 523.3, 17281,2.863462E-002,  8685,7.195523E-003, 0.59983, 25.129
 524.8, 17314,2.881050E-002,  8696,7.235072E-003, 0.60011, 25.113
 526.2, 16964,2.853345E-002,  8512,7.158592E-003, 0.60053, 25.088
 527.7, 16506,2.825827E-002,  8284,7.091104E-003, 0.60043, 25.094
 529.2, 16446,2.840224E-002,  8246,7.120421E-003, 0.60085, 25.070
 530.7, 16908,2.864215E-002,  8481,7.183407E-003, 0.60068, 25.080
 532.1, 17526,2.821686E-002,  8785,7.071925E-003, 0.60097, 25.063
 533.6, 18439,2.793509E-002,  9243,7.001573E-003, 0.60095, 25.064
 535.1, 19567,2.811778E-002,  9798,7.039863E-003, 0.60142, 25.037
 536.5, 20446,2.819503E-002, 10235,7.057033E-003, 0.60155, 25.029
 538.0, 20946,2.810953E-002, 10483,7.034093E-003, 0.60165, 25.024
 539.5, 21067,2.782951E-002, 10538,6.960349E-003, 0.60187, 25.011
 540.9, 20988,2.759922E-002, 10491,6.897833E-003, 0.60218, 24.993
 542.4, 20855,2.761202E-002, 10428,6.903336E-003, 0.60204, 25.001
 543.9, 20747,2.788397E-002, 10363,6.963936E-003, 0.60250, 24.975
 545.3, 20410,2.804334E-002, 10204,7.010148E-003, 0.60210, 24.998
 546.8, 19846,2.804240E-002,  9916,7.005654E-003, 0.60237, 24.982
 548.2, 19238,2.797205E-002,  9605,6.982835E-003, 0.60269, 24.964
 549.7, 18659,2.791386E-002,  9314,6.966872E-003, 0.60278, 24.958
 551.2, 18148,2.789348E-002,  9058,6.961073E-003, 0.60283, 24.956
 552.6, 17654,2.771678E-002,  8806,6.912710E-003, 0.60309, 24.941
 554.1, 17295,2.762012E-002,  8630,6.891055E-003, 0.60294, 24.949
 555.5, 16991,2.742347E-002,  8472,6.836904E-003, 0.60326, 24.931
 557.0, 16682,2.705820E-002,  8312,6.741032E-003, 0.60357, 24.913
 558.5, 16360,2.653592E-002,  8153,6.612083E-003, 0.60350, 24.917
 559.9, 16276,2.622064E-002,  8107,6.530189E-003, 0.60372, 24.905
 561.4, 16395,2.610084E-002,  8158,6.493768E-003, 0.60416, 24.880
 562.8, 16612,2.606423E-002,  8268,6.486246E-003, 0.60405, 24.886
 564.3, 16832,2.597178E-002,  8374,6.460541E-003, 0.60423, 24.875
 565.7, 17011,2.577167E-002,  8455,6.404663E-003, 0.60465, 24.852
 567.2, 17248,2.566502E-002,  8571,6.376824E-003, 0.60474, 24.846
 568.6, 17511,2.558357E-002,  8703,6.357542E-003, 0.60467, 24.850
 570.1, 17646,2.535730E-002,  8755,6.290468E-003, 0.60542, 24.807
 571.5, 17907,2.528468E-002,  8882,6.270692E-003, 0.60554, 24.800
 573.0, 18287,2.545550E-002,  9055,6.302280E-003, 0.60628, 24.758
 574.4, 18555,2.553168E-002,  9194,6.325472E-003, 0.60599, 24.775
 575.8, 18586,2.546282E-002,  9206,6.306110E-003, 0.60614, 24.766
 577.3, 18446,2.540014E-002,  9136,6.290136E-003, 0.60618, 24.764
 578.7, 18248,2.541946E-002,  9030,6.289395E-003, 0.60656, 24.742
 580.2, 17942,2.556735E-002,  8869,6.319163E-003, 0.60703, 24.716
 581.6, 17614,2.591019E-002,  8719,6.412825E-003, 0.60642, 24.750
 583.0, 17092,2.611658E-002,  8458,6.461912E-003, 0.60656, 24.743
 584.5, 16444,2.609663E-002,  8130,6.451155E-003, 0.60695, 24.720
 585.9, 15792,2.585150E-002,  7810,6.392485E-003, 0.60682, 24.728
 587.4, 15248,2.549466E-002,  7538,6.301768E-003, 0.60699, 24.718
 588.8, 14676,2.483179E-002,  7240,6.125040E-003, 0.60790, 24.666
 590.2, 14266,2.435206E-002,  7032,6.001812E-003, 0.60825, 24.646
 591.7, 14228,2.447216E-002,  7002,6.021720E-003, 0.60895, 24.606
 593.1, 14231,2.459117E-002,  7011,6.057504E-003, 0.60849, 24.633
 594.5, 14107,2.446154E-002,  6933,6.010911E-003, 0.60954, 24.573
 596.0, 14041,2.438922E-002,  6897,5.990045E-003, 0.60977, 24.560
 597.4, 14002,2.430747E-002,  6883,5.974444E-003, 0.60944, 24.579
 598.8, 14007,2.421810E-002,  6878,5.946031E-003, 0.60991, 24.552
 600.3, 14012,2.405860E-002,  6883,5.909056E-003, 0.60975, 24.561
 601.7, 14066,2.388407E-002,  6901,5.858949E-003, 0.61029, 24.531
 603.1, 14238,2.384865E-002,  6997,5.859988E-003, 0.60957, 24.572
 604.5, 14529,2.390021E-002,  7127,5.861958E-003, 0.61036, 24.527
 606.0, 14814,2.386535E-002,  7259,5.847125E-003, 0.61083, 24.500
 607.4, 15042,2.370619E-002,  7367,5.805196E-003, 0.61104, 24.488
 608.8, 15303,2.352071E-002,  7484,5.751454E-003, 0.61167, 24.453
 610.2, 15574,2.334543E-002,  7609,5.702946E-003, 0.61210, 24.429
 611.7, 15877,2.322805E-002,  7757,5.674246E-003, 0.61210, 24.428
 613.1, 16154,2.310022E-002,  7904,5.651360E-003, 0.61146, 24.465
 614.5, 16409,2.295619E-002,  8015,5.606493E-003, 0.61221, 24.423
 615.9, 16559,2.278518E-002,  8078,5.557664E-003, 0.61276, 24.392
 617.3, 16738,2.274694E-002,  8164,5.547438E-003, 0.61283, 24.388
 618.8, 16947,2.292929E-002,  8261,5.588567E-003, 0.61309, 24.373
 620.2, 17099,2.315205E-002,  8326,5.636702E-003, 0.61356, 24.346
 621.6, 17000,2.317100E-002,  8269,5.635324E-003, 0.61403, 24.321
 623.0, 16732,2.305670E-002,  8139,5.607771E-003, 0.61401, 24.322
 624.4, 16374,2.284173E-002,  7963,5.554193E-003, 0.61411, 24.316
 625.8, 16077,2.273288E-002,  7807,5.519549E-003, 0.61475, 24.280
 627.2, 15743,2.259121E-002,  7631,5.475243E-003, 0.61554, 24.236
 628.6, 15395,2.247670E-002,  7463,5.447990E-003, 0.61550, 24.238
 630.0, 15039,2.236299E-002,  7275,5.408963E-003, 0.61642, 24.187
 631.5, 14688,2.232576E-002,  7106,5.400560E-003, 0.61637, 24.190
 632.9, 14358,2.236976E-002,  6947,5.411713E-003, 0.61633, 24.192
 634.3, 14056,2.246149E-002,  6798,5.431602E-003, 0.61651, 24.182
 635.7, 13696,2.248883E-002,  6626,5.439946E-003, 0.61637, 24.190
 637.1, 13374,2.257531E-002,  6474,5.464056E-003, 0.61612, 24.204
 638.5, 13041,2.261309E-002,  6304,5.465568E-003, 0.61672, 24.170
 639.9, 12638,2.253355E-002,  6108,5.445282E-003, 0.61681, 24.165
 641.3, 12227,2.235096E-002,  5909,5.400826E-003, 0.61684, 24.164
 642.7, 11908,2.229178E-002,  5749,5.381064E-003, 0.61728, 24.139
 644.1, 11634,2.224421E-002,  5611,5.364116E-003, 0.61772, 24.115
 645.5, 11336,2.209386E-002,  5467,5.327592E-003, 0.61774, 24.113
 646.9, 11038,2.184420E-002,  5320,5.264140E-003, 0.61801, 24.099
 648.3, 10775,2.155000E-002,  5184,5.184000E-003, 0.61878, 24.056
 649.6, 10619,2.134419E-002,  5111,5.136555E-003, 0.61861, 24.065
 651.0, 10560,2.122560E-002,  5074,5.099370E-003, 0.61934, 24.025
 652.4, 10633,2.126600E-002,  5108,5.108000E-003, 0.61943, 24.020
 653.8, 10664,2.109339E-002,  5116,5.059724E-003, 0.62002, 23.987
 655.2, 10471,2.041845E-002,  5015,4.889625E-003, 0.62075, 23.947
 656.6, 10294,1.973360E-002,  4941,4.735949E-003, 0.61980, 23.999
 658.0, 10483,1.971852E-002,  5022,4.723191E-003, 0.62064, 23.953
 659.4, 11024,2.032826E-002,  5273,4.861706E-003, 0.62131, 23.916
 660.8, 11410,2.064069E-002,  5457,4.935857E-003, 0.62136, 23.913
 662.1, 11710,2.077354E-002,  5591,4.959217E-003, 0.62210, 23.873
 663.5, 11944,2.081839E-002,  5708,4.974522E-003, 0.62170, 23.895
 664.9, 12166,2.087686E-002,  5805,4.980690E-003, 0.62238, 23.857
 666.3, 12367,2.096207E-002,  5901,5.001098E-003, 0.62237, 23.858
 667.7, 12503,2.101754E-002,  5952,5.002656E-003, 0.62338, 23.802
 669.1, 12593,2.109328E-002,  5988,5.014950E-003, 0.62388, 23.775
 670.4, 12600,2.107980E-002,  5991,5.011472E-003, 0.62390, 23.774
 671.8, 12545,2.102542E-002,  5959,4.993642E-003, 0.62433, 23.750
 673.2, 12496,2.103077E-002,  5921,4.982522E-003, 0.62541, 23.692
 674.6, 12447,2.106032E-002,  5890,4.982940E-003, 0.62598, 23.660
 675.9, 12368,2.106270E-002,  5847,4.978721E-003, 0.62640, 23.638
 677.3, 12305,2.110308E-002,  5811,4.982933E-003, 0.62686, 23.612
 678.7, 12211,2.114945E-002,  5755,4.983830E-003, 0.62774, 23.565
 680.0, 12078,2.117273E-002,  5682,4.980273E-003, 0.62852, 23.522
 681.4, 11918,2.120212E-002,  5602,4.982979E-003, 0.62889, 23.502
 682.8, 11709,2.120500E-002,  5503,4.982967E-003, 0.62895, 23.499
 684.1, 11444,2.114851E-002,  5358,4.950792E-003, 0.63061, 23.410
 685.5, 10975,2.073178E-002,  5121,4.836785E-003, 0.63208, 23.330
 686.9, 10060,1.945604E-002,  4681,4.526527E-003, 0.63329, 23.265
 688.2,  9255,1.835267E-002,  4277,4.240646E-003, 0.63627, 23.106
 689.6,  8993,1.829176E-002,  4141,4.211397E-003, 0.63783, 23.023
 691.0,  8979,1.876611E-002,  4133,4.318985E-003, 0.63799, 23.015
 692.3,  8957,1.920381E-002,  4116,4.412352E-003, 0.63872, 22.976
 693.7,  8864,1.950966E-002,  4070,4.479035E-003, 0.63907, 22.958
 695.0,  8746,1.976596E-002,  4005,4.525650E-003, 0.64024, 22.896
 696.4,  8672,2.011037E-002,  3967,4.599737E-003, 0.64069, 22.872
 697.8,  8571,2.037327E-002,  3920,4.658920E-003, 0.64078, 22.868
 699.1,  8386,2.040314E-002,  3821,4.648247E-003, 0.64241, 22.782
 700.5,  8144,2.026227E-002,  3711,4.616484E-003, 0.64238, 22.784
 701.8,  7927,2.018214E-002,  3606,4.590438E-003, 0.64311, 22.745
 703.2,  7781,2.026172E-002,  3531,4.597362E-003, 0.64417, 22.690
 704.5,  7675,2.043853E-002,  3471,4.621637E-003, 0.64565, 22.612
 705.9,  7548,2.053056E-002,  3410,4.637600E-003, 0.64611, 22.589
 707.2,  7434,2.048810E-002,  3352,4.619056E-003, 0.64695, 22.545
 708.5,  7416,2.044591E-002,  3339,4.602812E-003, 0.64758, 22.512
 709.9,  7488,2.038982E-002,  3359,4.573279E-003, 0.64919, 22.429
 711.2,  7640,2.035296E-002,  3428,4.566096E-003, 0.64908, 22.435
 712.6,  7841,2.034740E-002,  3498,4.538655E-003, 0.65158, 22.306
 713.9,  8022,2.027159E-002,  3571,4.511959E-003, 0.65252, 22.258
 715.3,  8167,2.017249E-002,  3627,4.479345E-003, 0.65354, 22.205
 716.6,  8082,1.957460E-002,  3568,4.320848E-003, 0.65612, 22.074
 717.9,  7802,1.861557E-002,  3418,4.077674E-003, 0.65946, 21.905
 719.3,  7556,1.778682E-002,  3294,3.877038E-003, 0.66160, 21.797
 720.6,  7673,1.784740E-002,  3326,3.868138E-003, 0.66407, 21.673
 721.9,  7989,1.837470E-002,  3466,3.985900E-003, 0.66369, 21.692
 723.3,  8171,1.859720E-002,  3550,4.039900E-003, 0.66308, 21.723
 724.6,  8150,1.837010E-002,  3523,3.970421E-003, 0.66527, 21.613
 725.9,  8204,1.832774E-002,  3529,3.941893E-003, 0.66740, 21.508
 727.3,  8323,1.845209E-002,  3567,3.954020E-003, 0.66901, 21.429
 728.6,  8382,1.848231E-002,  3590,3.957975E-003, 0.66928, 21.415
 729.9,  8448,1.855181E-002,  3610,3.963780E-003, 0.67028, 21.366
 731.2,  8589,1.882709E-002,  3663,4.014648E-003, 0.67114, 21.324
 732.6,  8802,1.931159E-002,  3758,4.122526E-003, 0.67065, 21.347
 733.9,  9027,1.989551E-002,  3858,4.251516E-003, 0.67021, 21.369
 735.2,  9122,2.023260E-002,  3894,4.318446E-003, 0.67072, 21.344
 736.5,  9129,2.042157E-002,  3891,4.352084E-003, 0.67139, 21.311
 737.9,  9085,2.050485E-002,  3869,4.366167E-003, 0.67176, 21.293
 739.2,  9032,2.059296E-002,  3844,4.382160E-003, 0.67203, 21.280
 740.5,  8944,2.061592E-002,  3805,4.385263E-003, 0.67221, 21.271
 741.8,  8890,2.072259E-002,  3777,4.402094E-003, 0.67278, 21.243
 743.1,  8841,2.086476E-002,  3758,4.434440E-003, 0.67257, 21.253
 744.4,  8793,2.108561E-002,  3732,4.474668E-003, 0.67323, 21.221
 745.7,  8692,2.123456E-002,  3685,4.501228E-003, 0.67371, 21.198
 747.0,  8563,2.136469E-002,  3627,4.524683E-003, 0.67411, 21.178
 748.4,  8382,2.144116E-002,  3545,4.534055E-003, 0.67476, 21.147
 749.6,  8152,2.144791E-002,  3441,4.526636E-003, 0.67561, 21.105
 751.0,  7883,2.140235E-002,  3326,4.515045E-003, 0.67580, 21.096
 752.3,  7616,2.139334E-002,  3204,4.500018E-003, 0.67706, 21.035
 753.6,  7371,2.142013E-002,  3099,4.502847E-003, 0.67733, 21.022
 754.9,  7133,2.137047E-002,  2998,4.491004E-003, 0.67747, 21.015
 756.2,  6922,2.126438E-002,  2910,4.469760E-003, 0.67737, 21.020
 757.5,  6739,2.109981E-002,  2828,4.427234E-003, 0.67815, 20.982
 758.8,  6093,1.932700E-002,  2555,4.052230E-003, 0.67847, 20.967
 760.1,  4628,1.485125E-002,  1921,3.082245E-003, 0.68290, 20.754
 761.4,  3439,1.114580E-002,  1402,2.271941E-003, 0.69071, 20.384
 762.6,  3023,9.909394E-003,  1221,2.001219E-003, 0.69475, 20.195
 763.9,  3200,1.063040E-002,  1291,2.144351E-003, 0.69525, 20.172
 765.2,  3487,1.176165E-002,  1405,2.369533E-003, 0.69581, 20.146
 766.5,  4143,1.420220E-002,  1689,2.894946E-003, 0.69072, 20.384
 767.8,  4788,1.669097E-002,  1966,3.426738E-003, 0.68760, 20.530
 769.1,  5232,1.857883E-002,  2157,3.829754E-003, 0.68585, 20.614
 770.4,  5437,1.970369E-002,  2256,4.087872E-003, 0.68305, 20.747
 771.7,  5469,2.033921E-002,  2266,4.213627E-003, 0.68368, 20.717
 772.9,  5397,2.080004E-002,  2240,4.316480E-003, 0.68293, 20.752
 774.2,  5194,2.116555E-002,  2155,4.390813E-003, 0.68308, 20.745
 775.5,  4868,2.151656E-002,  2013,4.448730E-003, 0.68454, 20.676
 776.8,  4428,2.113927E-002,  1839,4.389693E-003, 0.68266, 20.766
 778.1,  4137,2.015546E-002,  1715,4.177740E-003, 0.68345, 20.728
 779.3,  4177,1.972797E-002,  1740,4.109010E-003, 0.68135, 20.828
 780.6,  4428,1.979759E-002,  1837,4.106614E-003, 0.68313, 20.743
 781.9,  4700,1.986690E-002,  1946,4.112871E-003, 0.68399, 20.702
 783.1,  4931,1.988672E-002,  2036,4.105594E-003, 0.68519, 20.645
 784.4,  5119,1.992827E-002,  2119,4.124634E-003, 0.68408, 20.697
 785.7,  5238,1.999345E-002,  2162,4.126177E-003, 0.68534, 20.638
 787.0,  5309,2.003086E-002,  2177,4.106911E-003, 0.68818, 20.503
 788.2,  5305,1.987784E-002,  2182,4.087977E-003, 0.68686, 20.566
 789.5,  5293,1.971643E-002,  2176,4.052800E-003, 0.68707, 20.555
 790.8,  5281,1.957667E-002,  2167,4.016535E-003, 0.68789, 20.517
 792.0,  5277,1.947741E-002,  2159,3.984435E-003, 0.68916, 20.457
 793.3,  5249,1.930057E-002,  2160,3.971160E-003, 0.68665, 20.575
 794.5,  5249,1.922184E-002,  2156,3.947636E-003, 0.68746, 20.537
 795.8,  5257,1.920908E-002,  2156,3.939012E-003, 0.68812, 20.506
 797.0,  5292,1.929992E-002,  2173,3.962466E-003, 0.68759, 20.531
 798.3,  5321,1.939505E-002,  2180,3.973050E-003, 0.68857, 20.485
 799.5,  5311,1.937453E-002,  2169,3.956256E-003, 0.68995, 20.420
 800.8,  5276,1.931544E-002,  2166,3.964863E-003, 0.68768, 20.527
 802.0,  5234,1.928206E-002,  2138,3.938196E-003, 0.68986, 20.424
 803.3,  5184,1.928448E-002,  2119,3.941340E-003, 0.68956, 20.438
 804.5,  5111,1.920714E-002,  2091,3.928989E-003, 0.68918, 20.456
 805.8,  5075,1.926470E-002,  2076,3.940248E-003, 0.68924, 20.453
 807.0,  5041,1.924654E-002,  2067,3.945903E-003, 0.68821, 20.502
 808.3,  5014,1.916852E-002,  2054,3.926221E-003, 0.68861, 20.483
 809.5,  4966,1.894032E-002,  2031,3.873117E-003, 0.68933, 20.449
 810.8,  4941,1.880051E-002,  2019,3.841148E-003, 0.68971, 20.431
 812.0,  4907,1.865151E-002,  2003,3.806702E-003, 0.69017, 20.410
 813.2,  4796,1.823439E-002,  1944,3.695544E-003, 0.69321, 20.267
 814.5,  4623,1.763675E-002,  1875,3.576563E-003, 0.69295, 20.279
 815.7,  4418,1.695628E-002,  1780,3.415820E-003, 0.69584, 20.145
 816.9,  4260,1.650750E-002,  1715,3.322813E-003, 0.69618, 20.129
 818.2,  4172,1.635841E-002,  1680,3.293640E-003, 0.69607, 20.134
 819.4,  4150,1.648380E-002,  1674,3.324564E-003, 0.69532, 20.169
 820.6,  4224,1.703962E-002,  1702,3.432934E-003, 0.69579, 20.147
 821.8,  4176,1.710490E-002,  1681,3.442688E-003, 0.69622, 20.127
 823.1,  4016,1.673467E-002,  1619,3.373187E-003, 0.69558, 20.157
 824.3,  3932,1.668741E-002,  1574,3.340028E-003, 0.69864, 20.015
 825.5,  4005,1.732563E-002,  1622,3.508386E-003, 0.69358, 20.250
 826.7,  4040,1.782852E-002,  1635,3.607628E-003, 0.69389, 20.235
 828.0,  3919,1.765901E-002,  1584,3.568752E-003, 0.69445, 20.209
 829.2,  3785,1.742614E-002,  1531,3.524362E-003, 0.69412, 20.225
 830.4,  3695,1.740345E-002,  1491,3.511305E-003, 0.69517, 20.176
 831.6,  3634,1.750498E-002,  1469,3.538087E-003, 0.69439, 20.212
 832.8,  3555,1.753682E-002,  1433,3.534495E-003, 0.69562, 20.155
 834.0,  3490,1.765591E-002,  1409,3.564066E-003, 0.69494, 20.186
 835.2,  3452,1.793659E-002,  1398,3.632004E-003, 0.69359, 20.249
