Wvl,Raw Counts (Ref.),Rad. (Ref.),Raw Counts (Target),Rad. (Target),-log Reflect.,Reflect. %
869.5,  2085,0.01528097,  1661,1.217347E-002, 0.09874, 79.664
870.7,  2084,0.01539868,  1667,1.231746E-002, 0.09696, 79.990
871.9,  2064,0.01540157,  1654,1.234215E-002, 0.09617, 80.136
873.0,  2036,0.0153494,  1633,1.231119E-002, 0.09579, 80.206
874.2,  2007,0.01526725,  1594,1.212556E-002, 0.10006, 79.422
875.3,  1970,0.01505868,  1576,1.204694E-002, 0.09691, 80.000
876.5,  1971,0.01508801,  1572,1.203366E-002, 0.09823, 79.756
877.6,  1971,0.01503479,  1566,1.194545E-002, 0.09989, 79.452
878.8,  1973,0.01492772,  1581,1.196185E-002, 0.09620, 80.132
879.9,  1972,0.01476634,  1584,1.186099E-002, 0.09515, 80.325
881.1,  1992,0.0147667,  1585,1.174961E-002, 0.09926, 79.568
882.2,  2011,0.01478286,  1598,1.174690E-002, 0.09984, 79.463
883.3,  2032,0.01483766,  1624,1.185845E-002, 0.09734, 79.921
884.5,  2053,0.01491299,  1635,1.187664E-002, 0.09887, 79.640
885.6,  2042,0.0147657,  1633,1.180822E-002, 0.09707, 79.971
886.7,  2030,0.01464645,  1629,1.175324E-002, 0.09557, 80.246
887.9,  2033,0.0146559,  1625,1.171463E-002, 0.09728, 79.931
889.0,  2042,0.01471669,  1624,1.170417E-002, 0.09947, 79.530
890.1,  2043,0.01474842,  1629,1.175975E-002, 0.09835, 79.736
891.3,  2040,0.0147594,  1618,1.170623E-002, 0.10065, 79.314
892.4,  1991,0.01443674,  1594,1.155809E-002, 0.09658, 80.060
893.5,  1948,0.01418339,  1555,1.132196E-002, 0.09786, 79.825
894.6,  1888,0.01381261,  1498,1.095937E-002, 0.10049, 79.343
895.8,  1807,0.01329229,  1429,1.051172E-002, 0.10193, 79.081
896.9,  1717,0.01271267,  1368,1.012867E-002, 0.09868, 79.674
898.0,  1638,0.01221293,  1303,9.715168E-003, 0.09937, 79.548
899.1,  1567,0.01177601,  1245,9.356175E-003, 0.09990, 79.451
900.2,  1525,0.01156114,  1212,9.188111E-003, 0.09977, 79.475
901.3,  1499,0.01148157,  1191,9.121474E-003, 0.09989, 79.453
902.4,  1532,0.01187285,  1210,9.375540E-003, 0.10247, 78.982
903.5,  1603,0.01257928,  1274,9.994638E-003, 0.09976, 79.476
904.6,  1652,0.01314956,  1309,1.041542E-002, 0.10107, 79.237
905.7,  1632,0.01320328,  1291,1.043962E-002, 0.10179, 79.105
906.8,  1534,0.01261212,  1217,1.000026E-002, 0.10053, 79.335
907.9,  1441,0.01206869,  1143,9.566675E-003, 0.10062, 79.320
909.0,  1367,0.01165741,  1092,9.305415E-003, 0.09755, 79.883
910.1,  1345,0.01169918,  1059,9.203846E-003, 0.10383, 78.736
911.2,  1336,0.01186346,  1064,9.439474E-003, 0.09886, 79.641
912.3,  1312,0.0118794,  1044,9.443282E-003, 0.09923, 79.573
913.4,  1274,0.01175012,  1009,9.295798E-003, 0.10128, 79.199
914.5,  1239,0.01163994,   986,9.252093E-003, 0.09919, 79.580
915.5,  1195,0.01146511,   956,9.160435E-003, 0.09691, 80.000
916.6,  1183,0.01158738,   941,9.204470E-003, 0.09940, 79.544
917.7,  1165,0.01159474,   928,9.222586E-003, 0.09878, 79.657
918.8,  1194,0.01206924,   938,9.466924E-003, 0.10480, 78.559
919.9,  1191,0.01222911,   948,9.718132E-003, 0.09910, 79.597
920.9,  1190,0.01242909,   957,9.978380E-003, 0.09464, 80.420
922.0,  1176,0.01250132,   919,9.751703E-003, 0.10709, 78.146
923.1,  1132,0.01225635,   905,9.780037E-003, 0.09720, 79.947
924.1,  1107,0.01222232,   880,9.696842E-003, 0.09966, 79.494
925.2,  1088,0.01225392,   864,9.710970E-003, 0.10012, 79.412
926.3,  1064,0.01223568,   840,9.638940E-003, 0.10266, 78.947
927.3,  1014,0.01190393,   801,9.382376E-003, 0.10241, 78.994
928.4,   936,0.01122597,   737,8.818691E-003, 0.10381, 78.739
929.4,   840,0.0102879,   663,8.100542E-003, 0.10277, 78.929
930.5,   737,0.009176724,   586,7.278329E-003, 0.09957, 79.512
931.5,   639,0.008083584,   502,6.334102E-003, 0.10480, 78.560
932.6,   537,0.006947436,   423,5.457952E-003, 0.10363, 78.771
933.6,   474,0.006268932,   364,4.800872E-003, 0.11468, 76.793
934.7,   438,0.005914651,   345,4.645564E-003, 0.10366, 78.767
935.7,   425,0.005868805,   327,4.502329E-003, 0.11384, 76.941
936.8,   427,0.006029773,   340,4.786760E-003, 0.09895, 79.625
937.8,   455,0.006545821,   358,5.134401E-003, 0.10413, 78.681
938.8,   501,0.007353009,   396,5.793499E-003, 0.10214, 79.042
939.9,   537,0.008041051,   430,6.417801E-003, 0.09651, 80.074
940.9,   541,0.008268301,   425,6.473685E-003, 0.10481, 78.558
941.9,   515,0.008041612,   408,6.348982E-003, 0.10115, 79.223
943.0,   469,0.007475058,   377,5.987588E-003, 0.09483, 80.384
944.0,   443,0.007201737,   353,5.717965E-003, 0.09863, 79.684
945.0,   425,0.007056397,   332,5.491992E-003, 0.10725, 78.118
946.0,   427,0.00722775,   330,5.564822E-003, 0.11191, 77.283
947.0,   428,0.00737458,   331,5.681304E-003, 0.11162, 77.336
948.1,   424,0.007441622,   333,5.821479E-003, 0.10492, 78.538
949.1,   429,0.007672941,   332,5.914178E-003, 0.11132, 77.389
950.1,   420,0.007642852,   328,5.944238E-003, 0.10738, 78.095
951.1,   422,0.007820495,   331,6.108441E-003, 0.10548, 78.436
952.1,   407,0.007679573,   319,5.993470E-003, 0.10580, 78.378
953.1,   409,0.007847673,   328,6.266150E-003, 0.09585, 80.196
954.1,   401,0.007819586,   310,6.018315E-003, 0.11178, 77.307
955.1,   396,0.00784674,   316,6.233319E-003, 0.09801, 79.798
956.1,   397,0.008002286,   308,6.179835E-003, 0.11024, 77.582
957.1,   404,0.008288813,   311,6.350946E-003, 0.11362, 76.980
958.1,   402,0.008388875,   311,6.459062E-003, 0.11147, 77.363
959.1,   388,0.008240312,   310,6.551934E-003, 0.09747, 79.897
960.1,   398,0.008609973,   313,6.737881E-003, 0.10434, 78.643
961.0,   403,0.008875752,   312,6.837274E-003, 0.11115, 77.419
962.0,   400,0.008981824,   308,6.880942E-003, 0.11351, 77.000
963.0,   407,0.009339491,   319,7.282434E-003, 0.10580, 78.378
963.1,    42,0.009101219,    26,7.113921E-003, 0.10587, 78.366
964.0,   400,0.009367892,   313,7.292017E-003, 0.10652, 78.250
965.0,   403,0.009664194,   314,7.489902E-003, 0.10838, 77.916
965.9,   400,0.009849894,   313,7.666017E-003, 0.10652, 78.250
966.9,   410,0.01037552,   320,8.053676E-003, 0.10763, 78.049
967.1,    53,0.0104716,    37,8.103812E-003, 0.10889, 77.824
967.9,   416,0.01085592,   320,8.304357E-003, 0.11394, 76.923
968.8,   416,0.01118071,   328,8.765981E-003, 0.10322, 78.846
969.8,   419,0.01165288,   323,8.931756E-003, 0.11301, 77.088
970.7,   395,0.01143179,   315,9.063814E-003, 0.09829, 79.747
971.1,    79,0.0114304,    62,9.011566E-003, 0.10073, 79.299
971.7,   379,0.01142832,   298,8.933195E-003, 0.10442, 78.628
972.6,   362,0.01142259,   294,9.221865E-003, 0.09036, 81.215
973.6,   333,0.01104675,   264,8.705105E-003, 0.10084, 79.279
974.5,   316,0.01100718,   245,8.482093E-003, 0.11052, 77.532
975.1,   117,0.01104655,    93,8.657439E-003, 0.10318, 78.853
975.5,   301,0.01107279,   240,8.774337E-003, 0.09836, 79.734
976.4,   285,0.01107824,   225,8.691379E-003, 0.10266, 78.947
977.4,   277,0.01136559,   216,8.806646E-003, 0.10803, 77.978
978.3,   270,0.01169057,   206,8.862407E-003, 0.11750, 76.296
979.1,   165,0.01146792,   130,9.155797E-003, 0.09492, 80.368
979.2,   251,0.01144008,   203,9.192470E-003, 0.09218, 80.876
980.1,   246,0.01180094,   194,9.245532E-003, 0.10313, 78.862
981.1,   239,0.01203676,   178,8.905225E-003, 0.12798, 74.477
982.0,   231,0.01217567,   180,9.423984E-003, 0.10834, 77.922
982.9,   223,0.01227732,   174,9.514744E-003, 0.10776, 78.027
983.1,   216,0.01229484,   167,9.518550E-003, 0.10819, 77.949
983.8,   215,0.01235615,   167,9.531872E-003, 0.10972, 77.674
984.8,   207,0.01236609,   162,9.610778E-003, 0.10646, 78.261
985.7,   203,0.01261616,   160,9.869075E-003, 0.10373, 78.753
986.6,   193,0.0125174,   150,9.663746E-003, 0.10962, 77.692
987.1,   262,0.0126395,   203,9.890049E-003, 0.10389, 78.725
987.5,   189,0.012733,   151,1.006188E-002, 0.09961, 79.504
988.4,   178,0.01260177,   138,9.721212E-003, 0.11031, 77.569
989.3,   172,0.01274626,   136,9.981444E-003, 0.10389, 78.724
990.2,   170,0.01309649,   129,9.987031E-003, 0.11564, 76.623
991.1,   307,0.01295863,   240,1.015718E-002, 0.10385, 78.732
991.1,   158,0.01295863,   125,1.015718E-002, 0.10385, 78.732
992.0,   155,0.01327921,   120,1.028042E-002, 0.10939, 77.734
992.9,   142,0.01311925,   110,1.016431E-002, 0.10929, 77.752
993.7,   136,0.01329121,   102,1.016102E-002, 0.11518, 76.704
994.6,   125,0.01326328,    93,1.013305E-002, 0.11571, 76.611
995.1,   356,0.01324715,   277,1.028458E-002, 0.10880, 77.839
995.5,   114,0.01321603,    92,1.037539E-002, 0.10404, 78.698
996.4,   110,0.01335393,    91,1.054207E-002, 0.10202, 79.064
997.2,   104,0.01339077,    75,1.026773E-002, 0.11422, 76.874
998.1,    90,0.01320172,    71,1.030567E-002, 0.10711, 78.143
999.0,    74,0.01304242,    63,1.023929E-002, 0.10474, 78.571
999.1,   402,0.0130455,   314,1.023719E-002, 0.10500, 78.523
999.8,    69,0.01305122,    58,1.021415E-002, 0.10644, 78.263
1000.7,    65,0.01302164,    51,1.019340E-002, 0.10634, 78.282
1001.6,    60,0.01299114,    53,1.018211E-002, 0.10580, 78.378
1002.4,    53,0.01296403,    46,1.017208E-002, 0.10533, 78.465
1003.1,   452,0.01294031,   355,1.016330E-002, 0.10491, 78.540
1003.3,    47,0.01293628,    42,1.016336E-002, 0.10477, 78.565
1004.1,    45,0.01292015,    44,1.016360E-002, 0.10422, 78.665
1005.0,    38,0.012902,    29,1.016388E-002, 0.10359, 78.778
1005.8,    33,0.01288588,    37,1.016413E-002, 0.10304, 78.879
1006.6,    32,0.01286975,    23,1.016437E-002, 0.10249, 78.979
1007.1,   501,0.01285967,   396,1.016453E-002, 0.10214, 79.042
1007.5,    27,0.01284532,    31,1.015261E-002, 0.10217, 79.037
1011.1,   538,0.01271617,   425,1.004530E-002, 0.10239, 78.996
1015.1,   565,0.01260798,   440,9.818600E-003, 0.10860, 77.876
1019.1,   584,0.01253264,   454,9.742840E-003, 0.10936, 77.740
1023.1,   597,0.01245402,   465,9.700365E-003, 0.10852, 77.889
1027.0,   604,0.01228355,   472,9.599064E-003, 0.10709, 78.146
1031.0,   611,0.01211796,   477,9.460341E-003, 0.10752, 78.069
1035.0,   624,0.01206691,   487,9.417606E-003, 0.10766, 78.045
1039.0,   638,0.01200844,   500,9.411000E-003, 0.10585, 78.370
1043.0,   649,0.01195783,   502,9.249350E-003, 0.11154, 77.350
1046.9,   652,0.01182076,   505,9.155650E-003, 0.11096, 77.454
1050.9,   654,0.01166867,   512,9.135104E-003, 0.10631, 78.287
1054.9,   657,0.01153758,   511,8.973671E-003, 0.10914, 77.778
1058.8,   661,0.01137449,   513,8.827704E-003, 0.11008, 77.610
1062.8,   668,0.01124979,   520,8.757320E-003, 0.10877, 77.844
1066.8,   673,0.01108969,   526,8.667428E-003, 0.10703, 78.158
1070.7,   681,0.01098453,   531,8.565030E-003, 0.10805, 77.974
1074.7,   682,0.01084448,   529,8.411629E-003, 0.11033, 77.566
1078.7,   678,0.01069477,   525,8.281350E-003, 0.11107, 77.434
1082.6,   674,0.01055012,   524,8.202172E-003, 0.10933, 77.745
1086.6,   666,0.01034564,   516,8.015544E-003, 0.11082, 77.477
1090.5,   650,0.0100932,   500,7.764000E-003, 0.11394, 76.923
1094.5,   631,0.009745795,   488,7.537160E-003, 0.11161, 77.338
1098.4,   623,0.00944468,   483,7.322280E-003, 0.11054, 77.528
1102.4,   611,0.009106344,   471,7.019784E-003, 0.11302, 77.087
1106.3,   581,0.00852327,   449,6.586830E-003, 0.11193, 77.281
1110.2,   522,0.0075168,   406,5.846400E-003, 0.10914, 77.778
1114.2,   442,0.00624988,   342,4.835880E-003, 0.11140, 77.376
1118.1,   369,0.005142015,   286,3.985410E-003, 0.11066, 77.507
1122.1,   322,0.004434906,   252,3.470796E-003, 0.10646, 78.261
1126.0,   307,0.004192392,   237,3.236472E-003, 0.11239, 77.199
1129.9,   318,0.004316214,   241,3.271093E-003, 0.12041, 75.786
1133.9,   340,0.00456892,   260,3.493880E-003, 0.11651, 76.471
1137.8,   357,0.004756311,   278,3.703794E-003, 0.10862, 77.871
1141.7,   362,0.004788898,   281,3.717349E-003, 0.11000, 77.624
1145.6,   362,0.004738218,   278,3.638742E-003, 0.11466, 76.796
1149.6,   378,0.004894722,   292,3.781108E-003, 0.11211, 77.249
1153.5,   418,0.005354162,   325,4.162925E-003, 0.10929, 77.751
1157.4,   472,0.005965136,   367,4.638146E-003, 0.10928, 77.754
1161.3,   521,0.006503122,   405,5.055210E-003, 0.10938, 77.735
1165.2,   560,0.0069328,   435,5.385300E-003, 0.10970, 77.679
1169.2,   587,0.007197794,   455,5.579210E-003, 0.11063, 77.513
1173.1,   597,0.007258326,   465,5.653470E-003, 0.10852, 77.889
1177.0,   600,0.0072492,   468,5.654376E-003, 0.10791, 78.000
1180.9,   602,0.00723002,   471,5.656710E-003, 0.10658, 78.239
1184.8,   603,0.007208262,   469,5.606426E-003, 0.10914, 77.778
1188.7,   611,0.007251348,   475,5.637300E-003, 0.10935, 77.741
1192.6,   625,0.00734375,   486,5.710500E-003, 0.10924, 77.760
1196.5,   629,0.007317786,   487,5.665758E-003, 0.11112, 77.424
1200.4,   627,0.00722931,   490,5.649700E-003, 0.10707, 78.150
1204.3,   633,0.007218099,   497,5.667291E-003, 0.10505, 78.515
1208.2,   649,0.007315528,   504,5.681088E-003, 0.10981, 77.658
1212.1,   660,0.00735768,   517,5.763516E-003, 0.10605, 78.333
1216.0,   678,0.007463424,   533,5.867264E-003, 0.10450, 78.614
1219.8,   693,0.007565481,   542,5.917014E-003, 0.10673, 78.211
1223.7,   698,0.007570508,   546,5.921916E-003, 0.10666, 78.223
1227.6,   708,0.007620204,   554,5.962702E-003, 0.10652, 78.249
1231.5,   717,0.007669032,   560,5.989760E-003, 0.10733, 78.103
1235.4,   724,0.007689604,   568,6.032728E-003, 0.10539, 78.453
1239.2,   727,0.00766258,   572,6.028880E-003, 0.10414, 78.680
1243.1,   729,0.007637004,   570,5.971320E-003, 0.10685, 78.189
1247.0,   729,0.007577226,   570,5.924580E-003, 0.10685, 78.189
1250.9,   726,0.00746691,   564,5.800740E-003, 0.10966, 77.686
1254.7,   712,0.007247448,   553,5.628987E-003, 0.10975, 77.669
1258.6,   687,0.006913281,   541,5.444083E-003, 0.10376, 78.748
1262.5,   662,0.006552476,   522,5.166756E-003, 0.10319, 78.852
1266.3,   657,0.006391296,   513,4.990464E-003, 0.10745, 78.082
1270.2,   676,0.006484192,   528,5.064576E-003, 0.10731, 78.107
1274.0,   705,0.00665943,   552,5.214192E-003, 0.10625, 78.298
1277.9,   731,0.006780756,   571,5.296596E-003, 0.10728, 78.112
1281.8,   750,0.00683625,   586,5.341390E-003, 0.10716, 78.133
1285.6,   771,0.00690816,   602,5.393920E-003, 0.10746, 78.080
1289.5,   790,0.00695516,   616,5.423264E-003, 0.10805, 77.975
1293.3,   794,0.006870482,   619,5.356207E-003, 0.10813, 77.960
1297.1,   790,0.00672843,   614,5.229438E-003, 0.10946, 77.722
1301.0,   776,0.006527712,   602,5.064024E-003, 0.11027, 77.577
1304.8,   757,0.006306567,   589,4.906959E-003, 0.10898, 77.807
1308.7,   731,0.006035867,   572,4.723004E-003, 0.10652, 78.249
1312.5,   703,0.0057646,   550,4.510000E-003, 0.10659, 78.236
1316.3,   683,0.005576695,   533,4.351945E-003, 0.10769, 78.038
1320.2,   661,0.00536732,   520,4.222400E-003, 0.10420, 78.669
1324.0,   627,0.005058636,   491,3.961388E-003, 0.10619, 78.309
1327.8,   577,0.004635618,   448,3.599232E-003, 0.10990, 77.643
1331.6,   532,0.004270364,   415,3.331205E-003, 0.10786, 78.008
1335.5,   507,0.004058535,   393,3.145965E-003, 0.11062, 77.515
1339.3,   463,0.003689647,   359,2.860871E-003, 0.11049, 77.538
1343.1,   373,0.002976167,   288,2.297952E-003, 0.11232, 77.212
1346.9,   257,0.002072448,   196,1.580544E-003, 0.11768, 76.265
1350.7,   152,0.00124868,   117,9.611550E-004, 0.11366, 76.974
1354.5,    86,7.20938E-4,    66,5.532780E-004, 0.11495, 76.744
1358.3,    52,4.446E-4,    38,3.249000E-004, 0.13622, 73.077
1362.2,    36,3.1338E-4,    28,2.437400E-004, 0.10914, 77.778
1366.0,    27,2.36142E-4,    25,2.186500E-004, 0.03342, 92.593
1369.8,    29,2.51952E-4,    23,1.998240E-004, 0.10067, 79.310
1373.6,    32,2.7568E-4,    22,1.895300E-004, 0.16273, 68.750
1377.4,    33,2.84493E-4,    23,1.982830E-004, 0.15679, 69.697
1381.2,    33,2.88222E-4,    24,2.096160E-004, 0.13830, 72.727
1385.0,    35,3.0597E-4,    24,2.098080E-004, 0.16386, 68.571
1388.8,    40,3.4736E-4,    26,2.257840E-004, 0.18709, 65.000
1392.5,    40,3.4676E-4,    30,2.600700E-004, 0.12494, 75.000
1396.3,    44,3.8082E-4,    33,2.856150E-004, 0.12494, 75.000
1400.1,    49,4.23213E-4,    37,3.195690E-004, 0.12199, 75.510
1403.9,    50,4.3015E-4,    38,3.269140E-004, 0.11919, 76.000
1407.7,    60,5.1354E-4,    45,3.851550E-004, 0.12494, 75.000
1411.5,    73,6.21887E-4,    55,4.685450E-004, 0.12296, 75.342
1415.2,    85,7.2063E-4,    64,5.425920E-004, 0.12324, 75.294
1419.0,   100,8.466E-4,    78,6.603480E-004, 0.10791, 78.000
1422.8,   116,9.8194E-4,    90,7.618500E-004, 0.11022, 77.586
1426.5,   124,0.001047056,    98,8.275120E-004, 0.10220, 79.032
1430.3,   130,0.00109642,   101,8.518340E-004, 0.10962, 77.692
1434.1,   134,0.00113163,   103,8.698350E-004, 0.11427, 76.866
1437.8,   140,0.00118636,   110,9.321400E-004, 0.10474, 78.571
1441.6,   156,0.001323036,   124,1.051644E-003, 0.09970, 79.487
1445.3,   173,0.001464445,   136,1.151240E-003, 0.10451, 78.613
1449.1,   197,0.001666423,   154,1.302686E-003, 0.10695, 78.173
1452.9,   229,0.001931157,   182,1.534806E-003, 0.09976, 79.476
1456.6,   254,0.0021336,   207,1.738800E-003, 0.08886, 81.496
1460.3,   255,0.00214047,   206,1.729164E-003, 0.09267, 80.784
1464.1,   235,0.00197118,   190,1.593720E-003, 0.09231, 80.851
1467.8,   218,0.00182575,   182,1.524250E-003, 0.07839, 83.486
1471.6,   221,0.001849549,   181,1.514789E-003, 0.08671, 81.900
1475.3,   237,0.001982268,   188,1.572432E-003, 0.10059, 79.325
1479.1,   253,0.002107996,   199,1.658068E-003, 0.10427, 78.656
1482.8,   275,0.002286625,   218,1.812670E-003, 0.10088, 79.273
1486.5,   304,0.00252928,   246,2.046720E-003, 0.09194, 80.921
1490.2,   334,0.002782888,   273,2.274636E-003, 0.08758, 81.737
1494.0,   364,0.003037216,   298,2.486512E-003, 0.08689, 81.868
1497.7,   387,0.003236481,   314,2.625982E-003, 0.09078, 81.137
1501.4,   400,0.0033528,   322,2.699004E-003, 0.09420, 80.500
1505.1,   415,0.003484755,   334,2.804598E-003, 0.09430, 80.482
1508.9,   427,0.003601318,   347,2.926598E-003, 0.09010, 81.265
1512.6,   435,0.00367836,   354,2.993424E-003, 0.08949, 81.379
1516.3,   447,0.003783855,   362,3.064330E-003, 0.09160, 80.984
1520.0,   453,0.003849594,   366,3.110268E-003, 0.09262, 80.795
1523.7,   456,0.003882384,   367,3.124638E-003, 0.09430, 80.482
1527.4,   456,0.003901992,   367,3.140419E-003, 0.09430, 80.482
1531.1,   453,0.003901689,   366,3.152358E-003, 0.09262, 80.795
1534.8,   453,0.003910749,   369,3.185577E-003, 0.08907, 81.457
1538.5,   450,0.00390735,   365,3.169295E-003, 0.09092, 81.111
1542.2,   453,0.003946083,   363,3.162093E-003, 0.09619, 80.132
1545.9,   456,0.00395808,   368,3.194240E-003, 0.09312, 80.702
1549.6,   457,0.003937969,   371,3.196907E-003, 0.09054, 81.182
1553.3,   461,0.003934635,   371,3.166485E-003, 0.09433, 80.477
1557.0,   463,0.003920684,   372,3.150096E-003, 0.09504, 80.346
1560.6,   455,0.00383838,   371,3.129756E-003, 0.08864, 81.538
1564.3,   431,0.003694963,   348,2.983404E-003, 0.09290, 80.742
1568.0,   418,0.003575572,   333,2.848482E-003, 0.09873, 79.665
1571.7,   418,0.003489464,   334,2.788232E-003, 0.09743, 79.904
1575.3,   415,0.00343122,   335,2.769780E-003, 0.09300, 80.723
1579.0,   421,0.003461041,   340,2.795140E-003, 0.09280, 80.760
1582.7,   424,0.003484856,   340,2.794460E-003, 0.09589, 80.189
1586.3,   426,0.003498312,   341,2.800292E-003, 0.09666, 80.047
1590.0,   428,0.003508744,   346,2.836508E-003, 0.09237, 80.841
1593.7,   427,0.003502681,   344,2.821832E-003, 0.09387, 80.562
1597.3,   417,0.003433995,   334,2.750490E-003, 0.09639, 80.096
1601.0,   406,0.003351936,   327,2.699712E-003, 0.09398, 80.542
1604.6,   401,0.003314666,   326,2.694716E-003, 0.08993, 81.297
1608.3,   400,0.0033172,   325,2.695225E-003, 0.09018, 81.250
1611.9,   405,0.003370815,   324,2.696652E-003, 0.09691, 80.000
1615.6,   410,0.00342145,   327,2.728815E-003, 0.09824, 79.756
1619.2,   410,0.00343539,   327,2.739933E-003, 0.09824, 79.756
1622.9,   409,0.003438463,   324,2.723868E-003, 0.10118, 79.218
1626.5,   409,0.003443371,   323,2.719337E-003, 0.10252, 78.973
1630.1,   404,0.0034138,   322,2.720900E-003, 0.09853, 79.703
1633.8,   392,0.003327296,   313,2.656744E-003, 0.09774, 79.847
1637.4,   384,0.003272448,   300,2.556600E-003, 0.10721, 78.125
1641.0,   375,0.003211875,   295,2.526675E-003, 0.10421, 78.667
1644.7,   353,0.00310993,   281,2.475610E-003, 0.09907, 79.603
1648.3,   340,0.00308074,   271,2.455531E-003, 0.09851, 79.706
1651.9,   348,0.003088152,   276,2.449224E-003, 0.10067, 79.310
1655.5,   355,0.003081755,   276,2.395956E-003, 0.10932, 77.746
1659.1,   354,0.003079446,   272,2.366128E-003, 0.11443, 76.836
1662.7,   345,0.00300771,   272,2.371296E-003, 0.10325, 78.841
1666.3,   339,0.002963538,   269,2.351598E-003, 0.10045, 79.351
1670.0,   341,0.002993639,   263,2.308877E-003, 0.11280, 77.126
1673.6,   336,0.002961504,   265,2.335710E-003, 0.10309, 78.869
1677.2,   328,0.002901488,   261,2.308806E-003, 0.09923, 79.573
1680.8,   327,0.002908011,   256,2.276608E-003, 0.10631, 78.287
1684.4,   325,0.00290485,   253,2.261314E-003, 0.10876, 77.846
1688.0,   320,0.00287488,   250,2.246000E-003, 0.10721, 78.125
1691.5,   315,0.002847915,   247,2.233127E-003, 0.10561, 78.413
1695.1,   308,0.002804648,   241,2.194546E-003, 0.10653, 78.247
1698.7,   300,0.002748,   235,2.152600E-003, 0.10605, 78.333
1702.3,   295,0.002713705,   232,2.134168E-003, 0.10433, 78.644
1705.9,   291,0.002689422,   230,2.125660E-003, 0.10217, 79.038
1709.5,   287,0.002667952,   225,2.091600E-003, 0.10570, 78.397
1713.0,   282,0.002640648,   221,2.069444E-003, 0.10586, 78.369
1716.6,   275,0.002597925,   217,2.049999E-003, 0.10287, 78.909
1720.2,   269,0.002558728,   210,1.997520E-003, 0.10753, 78.067
1723.8,   263,0.002519014,   203,1.944334E-003, 0.11246, 77.186
1727.3,   256,0.00246656,   200,1.927000E-003, 0.10721, 78.125
1730.9,   250,0.002415,   194,1.874040E-003, 0.11014, 77.600
1734.4,   244,0.00236802,   190,1.843950E-003, 0.10864, 77.869
1738.0,   238,0.002316216,   188,1.829616E-003, 0.10242, 78.992
1741.5,   237,0.002311935,   186,1.814430E-003, 0.10524, 78.481
1745.1,   235,0.002299945,   184,1.800808E-003, 0.10625, 78.298
1748.6,   235,0.00231005,   183,1.798890E-003, 0.10862, 77.872
1752.2,   232,0.002295872,   183,1.810968E-003, 0.10304, 78.879
1755.7,   222,0.002207346,   178,1.769854E-003, 0.09593, 80.180
1759.3,   217,0.002168481,   171,1.708803E-003, 0.10346, 78.802
1762.8,   207,0.002088216,   165,1.664520E-003, 0.09849, 79.710
1766.3,   197,0.002006445,   161,1.639785E-003, 0.08764, 81.726
1769.9,   189,0.001942164,   152,1.561952E-003, 0.09462, 80.423
1773.4,   176,0.001826352,   139,1.442403E-003, 0.10250, 78.977
1776.9,   165,0.00173316,   129,1.355016E-003, 0.10689, 78.182
1780.5,   154,0.001640408,   121,1.288892E-003, 0.10474, 78.571
1784.0,   144,0.001544976,   112,1.201648E-003, 0.10914, 77.778
1787.5,   134,0.001444788,   106,1.142892E-003, 0.10180, 79.104
1791.0,   122,0.001320406,    95,1.028185E-003, 0.10864, 77.869
1794.5,   102,0.00110211,    80,8.644000E-004, 0.10551, 78.431
1798.0,    85,9.10775E-4,    63,6.750450E-004, 0.13008, 74.118
1801.5,    69,7.33815E-4,    51,5.423850E-004, 0.13128, 73.913
1805.0,    57,6.03516E-4,    43,4.552840E-004, 0.12241, 75.439
1808.5,    52,5.46884E-4,    37,3.891290E-004, 0.14780, 71.154
1812.0,    40,4.1912E-4,    31,3.248180E-004, 0.11070, 77.500
1815.5,    32,3.35776E-4,    25,2.623250E-004, 0.10721, 78.125
1819.0,    29,3.05921E-4,    19,2.004310E-004, 0.18364, 65.517
1822.5,    24,2.54424E-4,    17,1.802170E-004, 0.14976, 70.833
1826.0,    15,1.5984E-4,    13,1.385280E-004, 0.06215, 86.667
1829.5,     9,9.6849E-5,     7,7.532700E-005, 0.10914, 77.778
1833.0,     7,7.6699E-5,     7,7.669900E-005, 0.00000,100.000
1836.5,     6,6.7518E-5,     4,4.501200E-005, 0.17609, 66.667
1839.9,     6,6.885E-5,     3,3.442500E-005, 0.30103, 50.000
1843.4,     9,1.05399E-4,     4,4.684400E-005, 0.35218, 44.444
1846.9,     9,1.09881E-4,     3,3.662700E-005, 0.47712, 33.333
1850.4,     8,1.04704E-4,     3,3.926400E-005, 0.42597, 37.500
1853.8,    10,1.4792E-4,     6,8.875200E-005, 0.22185, 60.000
1857.3,     9,1.58661E-4,     6,1.057740E-004, 0.17609, 66.667
1860.8,     4,8.5692E-5,     4,8.569200E-005, 0.00000,100.000
1864.2,     5,1.2673E-4,     5,1.267300E-004, 0.00000,100.000
1867.7,     5,1.4164E-4,     3,8.498400E-005, 0.22185, 60.000
1868.7,     7,5.855177E-5,     4,-1.223520E-005, 0.19103, 64.412
1871.1,     4,1.1952E-4,     3,8.964000E-005, 0.12494, 75.000
1871.5,    -5,1.296814E-4,     0,1.066192E-004, 0.09969, 79.490
1874.3,    -8,2.00811E-4,     8,2.254736E-004,-0.04500,110.918
1874.6,     7,2.08432E-4,     8,2.382080E-004,-0.05799,114.286
1877.1,     8,2.048548E-4,     9,2.127367E-004,-0.01612,103.782
1878.0,     7,2.03567E-4,     7,2.035670E-004, 0.00000,100.000
