Wvl,Raw Counts (Ref.),Rad. (Ref.),Raw Counts (Target),Rad. (Target),-log Reflect.,Reflect. %
1912.3,6,4.977679E-6,     2,2.770345E-005,-0.46666,292.857
1913.6,1,9.291667E-6,     2,1.858333E-005,-0.30103,200.000
1915.7,7,2.964792E-5,     3,4.645833E-006, 0.16273, 68.750
1916.4,4,3.643333E-5,     0,0.000000E+000, 0.60206, 25.000
1919.2,0,0.0,     0,0.000000E+000, 0.00000,100.000
1922.0,4,3.496E-5,     1,8.740000E-006, 0.60206, 25.000
1924.8,13,1.122767E-4,     2,1.727333E-005, 0.81291, 15.385
1927.6,13,1.1037E-4,     0,0.000000E+000, 1.11394,  7.692
1930.3,10,8.328333E-5,     3,2.498500E-005, 0.52288, 30.000
1933.1,12,9.894E-5,    11,9.069500E-005, 0.03779, 91.667
1935.9,16,1.310667E-4,     8,6.553333E-005, 0.30103, 50.000
1938.7,16,1.2944E-4,     0,0.000000E+000, 1.20412,  6.250
1941.4,16,1.267733E-4,     9,7.131000E-005, 0.24988, 56.250
1944.2,20,1.57E-4,    14,1.099000E-004, 0.15490, 70.000
1947.0,32,2.506667E-4,    10,7.833333E-005, 0.50515, 31.250
1949.7,41,3.206883E-4,    16,1.251467E-004, 0.40866, 39.024
1952.5,30,2.347E-4,    14,1.095267E-004, 0.33099, 46.667
1955.2,19,1.491817E-4,    17,1.334783E-004, 0.04830, 89.474
1958.0,25,1.9675E-4,    24,1.888800E-004, 0.01773, 96.000
1960.7,26,2.046633E-4,    18,1.416900E-004, 0.15970, 69.231
1963.5,20,1.568E-4,    15,1.176000E-004, 0.12494, 75.000
1966.2,35,2.727667E-4,    23,1.792467E-004, 0.18234, 65.714
1969.0,53,4.127817E-4,    29,2.258617E-004, 0.26188, 54.717
1971.7,52,4.029133E-4,    30,2.324500E-004, 0.23888, 57.692
1974.5,62,4.748167E-4,    36,2.757000E-004, 0.23609, 58.065
1977.2,87,6.6033E-4,    36,2.732400E-004, 0.38322, 41.379
1979.9,95,7.216833E-4,    40,3.038667E-004, 0.37566, 42.105
1982.6,95,7.21525E-4,    49,3.721550E-004, 0.28753, 51.579
1985.4,103,7.7662E-4,    58,4.373200E-004, 0.24941, 56.311
1988.1,109,8.193167E-4,    67,5.036167E-004, 0.21135, 61.468
1990.8,118,8.828367E-4,    65,4.863083E-004, 0.25897, 55.085
1993.5,133,9.884117E-4,    56,4.161733E-004, 0.37566, 42.105
1996.3,125,9.189583E-4,    54,3.969900E-004, 0.36452, 43.200
1999.0,109,7.97335E-4,    55,4.023250E-004, 0.29706, 50.459
2001.7,91,6.650583E-4,    52,3.800333E-004, 0.24304, 57.143
2004.4,62,4.552867E-4,    40,2.937333E-004, 0.19033, 64.516
2007.1,52,3.828933E-4,    21,1.546300E-004, 0.39378, 40.385
2009.8,47,3.449017E-4,    28,2.054733E-004, 0.22494, 59.574
2012.5,42,3.0688E-4,    24,1.753600E-004, 0.24304, 57.143
2015.2,50,3.62E-4,    12,8.688000E-005, 0.61979, 24.000
2017.9,49,3.5476E-4,    22,1.592800E-004, 0.34777, 44.898
2020.6,46,3.3373E-4,    27,1.958850E-004, 0.23139, 58.696
2023.3,55,3.980167E-4,    26,1.881533E-004, 0.32539, 47.273
2026.0,62,4.4919E-4,    30,2.173500E-004, 0.31527, 48.387
2028.7,70,5.121667E-4,    40,2.926667E-004, 0.24304, 57.143
2031.4,97,7.12465E-4,    50,3.672500E-004, 0.28780, 51.546
2034.0,115,8.444833E-4,    62,4.552867E-004, 0.26831, 53.913
2036.7,116,8.5782E-4,    69,5.102550E-004, 0.22561, 59.483
2039.4,125,9.197917E-4,    65,4.782917E-004, 0.28400, 52.000
2042.1,129,9.33315E-4,    61,4.413350E-004, 0.32526, 47.287
2044.8,124,8.917667E-4,    63,4.530750E-004, 0.29408, 50.806
2047.4,124,8.9466E-4,    66,4.761900E-004, 0.27388, 53.226
2050.1,115,8.4065E-4,    59,4.312900E-004, 0.28985, 51.304
2052.8,105,7.6895E-4,    52,3.808133E-004, 0.30519, 49.524
2055.4,100,7.238333E-4,    56,4.053467E-004, 0.25181, 56.000
2058.1,93,6.77815E-4,    58,4.227233E-004, 0.20505, 62.366
2060.7,87,6.33215E-4,    42,3.056900E-004, 0.31627, 48.276
2063.4,93,6.72545E-4,    42,3.037300E-004, 0.34523, 45.161
2066.1,99,7.1577E-4,    55,3.976500E-004, 0.25527, 55.556
2068.7,89,6.436183E-4,    48,3.471200E-004, 0.26815, 53.933
2071.3,88,6.4284E-4,    42,3.068100E-004, 0.32123, 47.727
2074.0,87,6.37855E-4,    40,2.932667E-004, 0.33746, 45.977
2076.6,91,6.680917E-4,    37,2.716417E-004, 0.39084, 40.659
2079.3,103,7.589383E-4,    44,3.242067E-004, 0.36938, 42.718
2081.9,103,7.6117E-4,    50,3.695000E-004, 0.31387, 48.544
2084.5,110,8.141833E-4,    53,3.922883E-004, 0.31712, 48.182
2087.2,117,8.6541E-4,    60,4.438000E-004, 0.29003, 51.282
2089.8,110,8.270167E-4,    57,4.285450E-004, 0.28552, 51.818
2092.4,103,7.893233E-4,    54,4.138200E-004, 0.28044, 52.427
2095.1,105,7.9905E-4,    52,3.957200E-004, 0.30519, 49.524
2097.7,113,8.574817E-4,    48,3.642400E-004, 0.37184, 42.478
2100.3,115,8.8205E-4,    51,3.911700E-004, 0.35313, 44.348
2102.9,117,9.0402E-4,    57,4.404200E-004, 0.31231, 48.718
2105.5,120,9.304E-4,    58,4.496933E-004, 0.31575, 48.333
2108.2,117,9.1416E-4,    64,5.000533E-004, 0.26201, 54.701
2110.8,111,8.7579E-4,    65,5.128500E-004, 0.23241, 58.559
2113.4,100,7.981667E-4,    47,3.751383E-004, 0.32790, 47.000
2116.0,96,7.8704E-4,    49,4.017183E-004, 0.29208, 51.042
2118.6,100,8.31E-4,    52,4.321200E-004, 0.28400, 52.000
2121.2,101,8.320717E-4,    43,3.542483E-004, 0.37085, 42.574
2123.8,106,8.785633E-4,    54,4.475700E-004, 0.29291, 50.943
2126.4,107,9.034367E-4,    50,4.221667E-004, 0.33041, 46.729
2129.0,117,0.00100971,    42,3.624600E-004, 0.44494, 35.897
2131.6,106,9.278533E-4,    33,2.888600E-004, 0.50679, 31.132
2134.1,86,7.517833E-4,    28,2.447667E-004, 0.48734, 32.558
2136.7,92,8.0546E-4,    37,3.239350E-004, 0.39559, 40.217
2139.3,98,8.6142E-4,    36,3.164400E-004, 0.43492, 36.735
2141.9,100,8.781667E-4,    36,3.161400E-004, 0.44370, 36.000
2144.5,94,8.203067E-4,    38,3.316133E-004, 0.39334, 40.426
2147.0,94,8.193667E-4,    38,3.312333E-004, 0.39334, 40.426
2149.6,89,7.832E-4,    33,2.904000E-004, 0.43088, 37.079
2152.2,86,7.717067E-4,    33,2.961200E-004, 0.41598, 38.372
2154.8,93,8.4382E-4,    33,2.994200E-004, 0.44997, 35.484
2157.3,93,8.4568E-4,    34,3.091733E-004, 0.43700, 36.559
2159.9,93,8.4723E-4,    40,3.644000E-004, 0.36642, 43.011
2162.4,86,7.874733E-4,    41,3.754233E-004, 0.32171, 47.674
2165.0,82,7.528967E-4,    33,3.029950E-004, 0.39530, 40.244
2167.6,76,7.013533E-4,    29,2.676217E-004, 0.41842, 38.158
2170.1,83,7.73145E-4,    32,2.980800E-004, 0.41393, 38.554
2172.7,99,9.306E-4,    41,3.854000E-004, 0.38285, 41.414
2175.2,88,8.274933E-4,    42,3.949400E-004, 0.32123, 47.727
2177.7,86,8.127E-4,    39,3.685500E-004, 0.34343, 45.349
2180.3,90,8.5665E-4,    38,3.616967E-004, 0.37446, 42.222
2182.8,91,8.705667E-4,    44,4.209333E-004, 0.31559, 48.352
2185.4,87,8.3665E-4,    48,4.616000E-004, 0.25828, 55.172
2187.9,73,7.1102E-4,    32,3.116800E-004, 0.35817, 43.836
2190.4,67,6.628533E-4,    30,2.968000E-004, 0.34895, 44.776
2193.0,78,7.8E-4,    27,2.700000E-004, 0.46073, 34.615
2195.5,80,8.062667E-4,    29,2.922717E-004, 0.44069, 36.250
2198.0,76,7.650667E-4,    37,3.724667E-004, 0.31261, 48.684
2200.5,76,7.678533E-4,    30,3.031000E-004, 0.40369, 39.474
2203.1,77,7.833467E-4,    32,3.255467E-004, 0.38134, 41.558
2205.6,76,7.943267E-4,    27,2.821950E-004, 0.44945, 35.526
2208.1,87,9.25535E-4,    20,2.127667E-004, 0.63849, 22.989
2210.6,75,7.91375E-4,    30,3.165500E-004, 0.39794, 40.000
2213.1,71,7.441983E-4,    35,3.668583E-004, 0.30719, 49.296
2215.6,73,7.660133E-4,    22,2.308533E-004, 0.52090, 30.137
2218.1,69,7.2634E-4,    24,2.526400E-004, 0.45864, 34.783
2220.6,82,8.6797E-4,    34,3.598900E-004, 0.38233, 41.463
2223.1,77,8.2236E-4,    23,2.456400E-004, 0.52476, 29.870
2225.6,67,7.3164E-4,    19,2.074800E-004, 0.54732, 28.358
2228.1,67,7.347667E-4,    19,2.083667E-004, 0.54732, 28.358
2230.6,69,7.48075E-4,    24,2.602000E-004, 0.45864, 34.783
2233.1,71,7.812367E-4,    29,3.190967E-004, 0.38886, 40.845
2235.6,68,7.6126E-4,    14,1.567300E-004, 0.68638, 20.588
2238.1,61,6.897067E-4,     4,4.522667E-005, 1.18327,  6.557
2240.5,64,7.272533E-4,    14,1.590867E-004, 0.66005, 21.875
2243.0,64,7.317333E-4,     7,8.003333E-005, 0.96108, 10.938
2245.5,63,7.29015E-4,     4,4.628667E-005, 1.19728,  6.349
2248.0,60,7.021E-4,     4,4.680667E-005, 1.17609,  6.667
2250.4,58,6.8469E-4,     6,7.083000E-005, 0.98528, 10.345
2252.9,58,6.7831E-4,    14,1.637300E-004, 0.61730, 24.138
2255.4,49,5.722383E-4,    12,1.401400E-004, 0.61101, 24.490
2257.8,49,5.839983E-4,    15,1.787750E-004, 0.51410, 30.612
2260.3,52,6.259067E-4,    18,2.166600E-004, 0.46073, 34.615
2262.8,53,6.46865E-4,     5,6.102500E-005, 1.02531,  9.434
2265.2,46,5.758433E-4,    -2,-2.503667E-005, 1.66276,  2.174
2267.7,39,4.96405E-4,     0,0.000000E+000, 1.59106,  2.564
2270.1,46,5.904867E-4,     7,8.985667E-005, 0.81766, 15.217
2272.6,51,6.613E-4,    17,2.204333E-004, 0.47712, 33.333
2275.0,44,5.824867E-4,    13,1.720983E-004, 0.52951, 29.545
2277.5,36,4.872E-4,     8,1.082667E-004, 0.65321, 22.222
2279.9,41,5.62315E-4,    19,2.605850E-004, 0.33403, 46.341
2282.3,33,4.65575E-4,    28,3.950333E-004, 0.07136, 84.848
2284.8,39,5.65305E-4,    18,2.609100E-004, 0.33579, 46.154
2287.2,48,7.0888E-4,    10,1.476833E-004, 0.68124, 20.833
2289.7,43,6.4844E-4,    13,1.960400E-004, 0.51953, 30.233
2292.1,42,6.4176E-4,     7,1.069600E-004, 0.77815, 16.667
2294.5,37,5.7646E-4,     0,0.000000E+000, 1.56820,  2.703
2296.9,38,6.052133E-4,     5,7.963333E-005, 0.88081, 13.158
2299.3,42,6.811E-4,    24,3.892000E-004, 0.24304, 57.143
2301.8,36,5.9586E-4,    20,3.310333E-004, 0.25527, 55.556
2304.2,26,4.416967E-4,    13,2.208483E-004, 0.30103, 50.000
2306.6,31,5.33975E-4,    12,2.067000E-004, 0.41218, 38.710
2309.0,46,8.053067E-4,     0,0.000000E+000, 1.66276,  2.174
2311.4,30,5.4205E-4,     1,1.806833E-005, 1.47712,  3.333
2313.8,30,5.571E-4,     5,9.285000E-005, 0.77815, 16.667
2316.2,47,8.876733E-4,     9,1.699800E-004, 0.71786, 19.149
2318.6,30,5.7915E-4,    15,2.895750E-004, 0.30103, 50.000
2321.0,22,4.3285E-4,     8,1.574000E-004, 0.43933, 36.364
2323.4,25,4.923333E-4,    -6,-1.181600E-004, 1.39794,  4.000
2325.8,25,4.987917E-4,     4,7.980667E-005, 0.79588, 16.000
2328.2,25,5.073333E-4,    16,3.246933E-004, 0.19382, 64.000
2330.6,27,5.57505E-4,    10,2.064833E-004, 0.43136, 37.037
2333.0,31,6.6092E-4,    18,3.837600E-004, 0.23609, 58.065
2335.4,30,6.504E-4,    19,4.119200E-004, 0.19837, 63.333
2337.7,26,5.762033E-4,     0,0.000000E+000, 1.41497,  3.846
2340.1,26,5.875133E-4,     8,1.807733E-004, 0.51188, 30.769
2342.5,22,4.995833E-4,    20,4.541667E-004, 0.04139, 90.909
2344.9,14,3.2095E-4,     6,1.375500E-004, 0.36798, 42.857
2347.2,22,5.091167E-4,    -2,-4.628333E-005, 1.34242,  4.545
2349.6,27,6.33555E-4,     7,1.642550E-004, 0.58627, 25.926
2352.0,18,4.3191E-4,    14,3.359300E-004, 0.10914, 77.778
2354.3,16,3.953067E-4,     9,2.223600E-004, 0.24988, 56.250
2356.7,19,4.783567E-4,     2,5.035333E-005, 0.97772, 10.526
2359.1,25,6.359167E-4,     5,1.271833E-004, 0.69897, 20.000
2361.4,22,5.720367E-4,     6,1.560100E-004, 0.56427, 27.273
2363.8,21,5.61505E-4,     5,1.336917E-004, 0.62325, 23.810
2366.1,17,4.659983E-4,     7,1.918817E-004, 0.38535, 41.176
2368.5,10,2.765333E-4,    -8,-2.212267E-004, 1.00000, 10.000
2370.8,16,4.4664E-4,    -4,-1.116600E-004, 1.20412,  6.250
2373.2,13,3.755267E-4,     8,2.310933E-004, 0.21085, 61.538
2375.5,12,3.6132E-4,    -5,-1.505500E-004, 1.07918,  8.333
2377.8,24,7.3836E-4,    -2,-6.153000E-005, 1.38021,  4.167
2380.2,18,5.583E-4,    10,3.101667E-004, 0.25527, 55.556
2382.5,8,2.559467E-4,    10,3.199333E-004,-0.09691,125.000
2384.8,21,6.8957E-4,     9,2.955300E-004, 0.36798, 42.857
2387.2,21,6.9846E-4,     6,1.995600E-004, 0.54407, 28.571
2389.5,8,2.753867E-4,     8,2.753867E-004, 0.00000,100.000
2391.8,0,0.0,    11,3.927183E-004,-1.04139,1100.000
2394.1,8,2.914533E-4,     8,2.914533E-004, 0.00000,100.000
2396.4,15,5.562E-4,    -7,-2.595600E-004, 1.17609,  6.667
2398.8,20,7.764E-4,     0,0.000000E+000, 1.30103,  5.000
2401.1,25,0.001014167,    16,6.490667E-004, 0.19382, 64.000
2403.4,14,5.744667E-4,     7,2.872333E-004, 0.30103, 50.000
2405.7,13,5.403883E-4,     9,3.741150E-004, 0.15970, 69.231
2408.0,8,3.460533E-4,     0,0.000000E+000, 0.90309, 12.500
2410.3,7,3.156417E-4,    -4,-1.803667E-004, 0.84510, 14.286
2412.6,10,4.616E-4,     3,1.384800E-004, 0.52288, 30.000
2414.9,6,2.8149E-4,    -1,-4.691500E-005, 0.77815, 16.667
2417.2,15,7.223E-4,     0,0.000000E+000, 1.17609,  6.667
2419.5,13,6.624367E-4,    10,5.095667E-004, 0.11394, 76.923
2421.8,6,3.1953E-4,     3,1.597650E-004, 0.30103, 50.000
2424.0,13,7.005267E-4,    -1,-5.388667E-005, 1.11394,  7.692
2426.3,11,6.053117E-4,     3,1.650850E-004, 0.56427, 27.273
2428.6,3,1.7318E-4,    -3,-1.731800E-004, 0.47712, 33.333
2430.9,9,5.3664E-4,     1,5.962667E-005, 0.95424, 11.111
2433.2,14,8.442467E-4,    10,6.030333E-004, 0.14613, 71.429
2435.4,8,4.929733E-4,     4,2.464867E-004, 0.30103, 50.000
2437.7,14,9.027433E-4,     5,3.224083E-004, 0.44716, 35.714
2440.0,9,6.01875E-4,     0,0.000000E+000, 0.95424, 11.111
2442.2,1,6.866333E-5,     2,1.373267E-004,-0.30103,200.000
2444.5,6,4.3039E-4,     3,2.151950E-004, 0.30103, 50.000
2446.8,6,4.3955E-4,     0,0.000000E+000, 0.77815, 16.667
2449.0,4,3.032E-4,     1,7.580000E-005, 0.60206, 25.000
2451.3,3,2.4102E-4,     2,1.606800E-004, 0.17609, 66.667
2453.5,0,0.0,     6,5.038700E-004,-0.77815,600.000
2455.8,5,4.33475E-4,     3,2.600850E-004, 0.22185, 60.000
2458.0,12,0.00104394,     9,7.829550E-004, 0.12494, 75.000
2460.3,9,7.9974E-4,    12,1.066320E-003,-0.12494,133.333
2462.5,6,5.6219E-4,    -5,-4.684917E-004, 0.77815, 16.667
2464.8,9,8.9802E-4,   -12,-1.197360E-003, 0.95424, 11.111
2467.0,15,0.001589825,     3,3.179650E-004, 0.69897, 20.000
2469.2,9,9.762E-4,     7,7.592667E-004, 0.10914, 77.778
2471.5,0,0.0,     2,2.281767E-004,-0.30103,200.000
2473.7,2,2.4684E-4,     0,0.000000E+000, 0.30103, 50.000
2475.9,5,6.424083E-4,     0,0.000000E+000, 0.69897, 20.000
2478.2,4,5.3804E-4,     3,4.035300E-004, 0.12494, 75.000
2480.4,-3,-4.29915E-4,     5,7.165250E-004,-0.69897,500.000
2482.6,0,0.0,    10,1.584683E-003,-1.00000,1000.000
2484.8,0,0.0,     9,1.567365E-003,-0.95424,900.000
2487.0,-1,-1.823483E-4,     4,7.293933E-004,-0.60206,400.000
2489.2,2,3.854367E-4,     2,3.854367E-004, 0.00000,100.000
2491.5,1,2.104517E-4,    -4,-8.418067E-004, 0.00000,100.000
2493.7,0,0.0,     6,1.403540E-003,-0.77815,600.000
2495.9,6,0.00147121,     8,1.961613E-003,-0.12494,133.333
2498.1,11,0.003153168,    -4,-1.146607E-003, 1.04139,  9.091
2500.3,0,0.0,    -3,-9.879550E-004, 0.00000,100.000
2502.5,2,6.2074E-4,     0,0.000000E+000, 0.30103, 50.000
2504.7,11,0.003650258,     9,2.986575E-003, 0.08715, 81.818
2506.9,9,0.003383025,    15,5.638375E-003,-0.22185,166.667
2509.1,6,0.00231311,    12,4.626220E-003,-0.30103,200.000
